,districtName,year,districtCode,neighborhoodName,sex,count,Latitude_d,Longitude_d,Latitude_n,Longitude_n,totCount,percent,density
574,Sant Martí,2018,10,la Vila Olímpica del Poblenou,Female,227,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,425,53.41,100
575,Sant Martí,2018,10,la Vila Olímpica del Poblenou,Male,198,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,425,46.59,100
576,Gràcia,2018,06,la Vila de Gràcia,Female,1871,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,3480,53.76,379
577,Gràcia,2018,06,la Vila de Gràcia,Male,1609,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,3480,46.24,379
578,Les Corts,2018,04,les Corts,Female,1233,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,2409,51.18,326
579,Les Corts,2018,04,les Corts,Male,1176,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,2409,48.82,326
580,Nou Barris,2018,08,les Roquetes,Female,535,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,1011,52.92,244
581,Nou Barris,2018,08,les Roquetes,Male,476,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,1011,47.08,244
582,Sarrià-Sant Gervasi,2018,05,les Tres Torres,Female,404,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,728,55.49,211
583,Sarrià-Sant Gervasi,2018,05,les Tres Torres,Male,324,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,728,44.51,211
584,Sant Andreu,2019,09,Baró de Viver,Female,69,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,148,46.62,113
585,Sant Andreu,2019,09,Baró de Viver,Male,79,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,148,53.38,113
586,Horta-Guinardó,2019,07,Can Baró,Female,256,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,514,49.81,239
587,Horta-Guinardó,2019,07,Can Baró,Male,258,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,514,50.19,239
588,Nou Barris,2019,08,Can Peguera,Female,28,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,52,53.85,193
589,Nou Barris,2019,08,Can Peguera,Male,24,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,52,46.15,193
590,Nou Barris,2019,08,Canyelles,Female,82,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,176,46.59,87
591,Nou Barris,2019,08,Canyelles,Male,94,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,176,53.41,87
592,Nou Barris,2019,08,Ciutat Meridiana,Female,374,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,774,48.32,287
593,Nou Barris,2019,08,Ciutat Meridiana,Male,400,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,774,51.68,287
594,Sant Martí,2019,10,Diagonal Mar i el Front Marítim del Poblenou,Female,363,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,714,50.84,112
595,Sant Martí,2019,10,Diagonal Mar i el Front Marítim del Poblenou,Male,351,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,714,49.16,112
596,Horta-Guinardó,2019,07,Horta,Female,936,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,1838,50.92,89
597,Horta-Guinardó,2019,07,Horta,Male,902,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,1838,49.08,89
598,Sants-Montjuïc,2019,03,Hostafrancs,Female,704,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,1356,51.92,391
599,Sants-Montjuïc,2019,03,Hostafrancs,Male,652,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,1356,48.08,391
600,Horta-Guinardó,2019,07,Montbau,Female,176,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,335,52.54,25
601,Horta-Guinardó,2019,07,Montbau,Male,159,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,335,47.46,25
602,Sant Andreu,2019,09,Navas,Female,596,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,1149,51.87,523
603,Sant Andreu,2019,09,Navas,Male,553,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,1149,48.13,523
604,Les Corts,2019,04,Pedralbes,Female,364,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,725,50.21,44
605,Les Corts,2019,04,Pedralbes,Male,361,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,725,49.79,44
606,Nou Barris,2019,08,Porta,Female,1156,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,2322,49.78,316
607,Nou Barris,2019,08,Porta,Male,1166,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,2322,50.22,316
608,Sant Martí,2019,10,Provençals del Poblenou,Female,507,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,1090,46.51,193
609,Sant Martí,2019,10,Provençals del Poblenou,Male,583,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,1090,53.49,193
610,Sant Andreu,2019,09,Sant Andreu,Female,1123,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,2240,50.13,310
611,Sant Andreu,2019,09,Sant Andreu,Male,1117,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,2240,49.87,310
612,Eixample,2019,02,Sant Antoni,Female,1492,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,2969,50.25,476
613,Eixample,2019,02,Sant Antoni,Male,1477,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,2969,49.75,476
614,Horta-Guinardó,2019,07,Sant Genís dels Agudells,Female,196,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,449,43.65,43
615,Horta-Guinardó,2019,07,Sant Genís dels Agudells,Male,253,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,449,56.35,43
616,Sarrià-Sant Gervasi,2019,05,Sant Gervasi - Galvany,Female,1281,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,2333,54.91,285
617,Sarrià-Sant Gervasi,2019,05,Sant Gervasi - Galvany,Male,1052,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,2333,45.09,285
618,Sarrià-Sant Gervasi,2019,05,Sant Gervasi - la Bonanova,Female,747,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,1504,49.67,116
619,Sarrià-Sant Gervasi,2019,05,Sant Gervasi - la Bonanova,Male,757,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,1504,50.33,116
620,Sant Martí,2019,10,Sant Martí de Provençals,Female,637,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,1192,53.44,355
621,Sant Martí,2019,10,Sant Martí de Provençals,Male,555,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,1192,46.56,355
622,Ciutat Vella,2019,01,"Sant Pere, Santa Caterina i la Ribera",Female,1478,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,3000,49.27,204
623,Ciutat Vella,2019,01,"Sant Pere, Santa Caterina i la Ribera",Male,1522,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,3000,50.73,204
624,Sants-Montjuïc,2019,03,Sants,Female,1929,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,4249,45.4,384
625,Sants-Montjuïc,2019,03,Sants,Male,2320,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,4249,54.6,384
626,Sants-Montjuïc,2019,03,Sants - Badal,Female,982,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,2009,48.88,586
627,Sants-Montjuïc,2019,03,Sants - Badal,Male,1027,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,2009,51.12,586
628,Sarrià-Sant Gervasi,2019,05,Sarrià,Female,647,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,1263,51.23,82
629,Sarrià-Sant Gervasi,2019,05,Sarrià,Male,616,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,1263,48.77,82
630,Nou Barris,2019,08,Torre Baró,Female,79,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,155,50.97,17
631,Nou Barris,2019,08,Torre Baró,Male,76,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,155,49.03,17
632,Nou Barris,2019,08,Vallbona,Female,48,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,82,58.54,23
633,Nou Barris,2019,08,Vallbona,Male,34,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,82,41.46,23
634,Gràcia,2019,06,Vallcarca i els Penitents,Female,452,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,855,52.87,128
635,Gràcia,2019,06,Vallcarca i els Penitents,Male,403,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,855,47.13,128
636,Sarrià-Sant Gervasi,2019,05,"Vallvidrera, el Tibidabo i les Planes",Female,93,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,173,53.76,4
637,Sarrià-Sant Gervasi,2019,05,"Vallvidrera, el Tibidabo i les Planes",Male,80,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,173,46.24,4
638,Nou Barris,2019,08,Verdun,Female,405,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,774,52.33,528
639,Nou Barris,2019,08,Verdun,Male,369,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,774,47.67,528
640,Nou Barris,2019,08,Vilapicina i la Torre Llobeta,Female,682,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,1361,50.11,457
641,Nou Barris,2019,08,Vilapicina i la Torre Llobeta,Male,679,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,1361,49.89,457
642,Horta-Guinardó,2019,07,el Baix Guinardó,Female,727,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,1407,51.67,459
643,Horta-Guinardó,2019,07,el Baix Guinardó,Male,680,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,1407,48.33,459
644,Ciutat Vella,2019,01,el Barri Gòtic,Female,1599,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,4725,33.84,228
645,Ciutat Vella,2019,01,el Barri Gòtic,Male,3126,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,4725,66.16,228
646,Sant Martí,2019,10,el Besòs i el Maresme,Female,1087,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,2727,39.86,208
647,Sant Martí,2019,10,el Besòs i el Maresme,Male,1640,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,2727,60.14,208
648,Sant Andreu,2019,09,el Bon Pastor,Female,441,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,1019,43.28,70
649,Sant Andreu,2019,09,el Bon Pastor,Male,578,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,1019,56.72,70
650,Gràcia,2019,06,el Camp d'en Grassot i Gràcia Nova,Female,1131,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,2203,51.34,537
651,Gràcia,2019,06,el Camp d'en Grassot i Gràcia Nova,Male,1072,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,2203,48.66,537
652,Sant Martí,2019,10,el Camp de l'Arpa del Clot,Female,1324,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,2579,51.34,522
653,Sant Martí,2019,10,el Camp de l'Arpa del Clot,Male,1255,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,2579,48.66,522
654,Horta-Guinardó,2019,07,el Carmel,Female,871,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,1778,48.99,341
655,Horta-Guinardó,2019,07,el Carmel,Male,907,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,1778,51.01,341
656,Sant Martí,2019,10,el Clot,Female,761,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,1451,52.45,388
657,Sant Martí,2019,10,el Clot,Male,690,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,1451,47.55,388
658,Gràcia,2019,06,el Coll,Female,237,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,457,51.86,211
659,Gràcia,2019,06,el Coll,Male,220,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,457,48.14,211
660,Sant Andreu,2019,09,el Congrés i els Indians,Female,377,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,764,49.35,354
661,Sant Andreu,2019,09,el Congrés i els Indians,Male,387,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,764,50.65,354
662,Eixample,2019,02,el Fort Pienc,Female,1557,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,3075,50.63,348
663,Eixample,2019,02,el Fort Pienc,Male,1518,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,3075,49.37,348
664,Horta-Guinardó,2019,07,el Guinardó,Female,1045,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,2021,51.71,283
665,Horta-Guinardó,2019,07,el Guinardó,Male,976,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,2021,48.29,283
666,Sant Martí,2019,10,el Parc i la Llacuna del Poblenou,Female,490,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,1036,47.3,138
667,Sant Martí,2019,10,el Parc i la Llacuna del Poblenou,Male,546,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,1036,52.7,138
668,Sants-Montjuïc,2019,03,el Poble Sec,Female,1709,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,3546,48.2,87
669,Sants-Montjuïc,2019,03,el Poble Sec,Male,1837,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,3546,51.8,87
670,Sant Martí,2019,10,el Poblenou,Female,982,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,1954,50.26,216
671,Sant Martí,2019,10,el Poblenou,Male,972,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,1954,49.74,216
672,Sarrià-Sant Gervasi,2019,05,el Putxet i el Farró,Female,913,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,1740,52.47,349
673,Sarrià-Sant Gervasi,2019,05,el Putxet i el Farró,Male,827,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,1740,47.53,349
674,Ciutat Vella,2019,01,el Raval,Female,2428,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,5964,40.71,430
675,Ciutat Vella,2019,01,el Raval,Male,3536,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,5964,59.29,430
676,Nou Barris,2019,08,el Turó de la Peira,Female,576,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,1105,52.13,444
677,Nou Barris,2019,08,el Turó de la Peira,Male,529,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,1105,47.87,444
678,Eixample,2019,02,l'Antiga Esquerra de l'Eixample,Female,1983,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,3999,49.59,345
679,Eixample,2019,02,l'Antiga Esquerra de l'Eixample,Male,2016,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,3999,50.41,345
680,Ciutat Vella,2019,01,la Barceloneta,Female,961,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,1937,49.61,136
681,Ciutat Vella,2019,01,la Barceloneta,Male,976,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,1937,50.39,136
682,Sants-Montjuïc,2019,03,la Bordeta,Female,527,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,1080,48.8,338
683,Sants-Montjuïc,2019,03,la Bordeta,Male,553,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,1080,51.2,338
684,Horta-Guinardó,2019,07,la Clota,Female,13,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,34,38.24,38
685,Horta-Guinardó,2019,07,la Clota,Male,21,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,34,61.76,38
686,Eixample,2019,02,la Dreta de l'Eixample,Female,1987,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,3768,52.73,205
687,Eixample,2019,02,la Dreta de l'Eixample,Male,1781,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,3768,47.27,205
688,Horta-Guinardó,2019,07,la Font d'en Fargues,Female,172,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,318,54.09,144
689,Horta-Guinardó,2019,07,la Font d'en Fargues,Male,146,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,318,45.91,144
690,Sants-Montjuïc,2019,03,la Font de la Guatlla,Female,377,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,779,48.4,346
691,Sants-Montjuïc,2019,03,la Font de la Guatlla,Male,402,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,779,51.6,346
692,Nou Barris,2019,08,la Guineueta,Female,287,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,539,53.25,251
693,Nou Barris,2019,08,la Guineueta,Male,252,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,539,46.75,251
694,Sants-Montjuïc,2019,03,la Marina de Port,Female,902,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1761,51.22,244
695,Sants-Montjuïc,2019,03,la Marina de Port,Male,859,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1761,48.78,244
696,Sants-Montjuïc,2019,03,la Marina del Prat Vermell,Female,28,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,59,47.46,1
697,Sants-Montjuïc,2019,03,la Marina del Prat Vermell,Male,31,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,59,52.54,1
698,Les Corts,2019,04,la Maternitat i Sant Ramon,Female,781,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,1586,49.24,124
699,Les Corts,2019,04,la Maternitat i Sant Ramon,Male,805,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,1586,50.76,124
700,Eixample,2019,02,la Nova Esquerra de l'Eixample,Female,2306,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,4347,53.05,433
701,Eixample,2019,02,la Nova Esquerra de l'Eixample,Male,2041,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,4347,46.95,433
702,Nou Barris,2019,08,la Prosperitat,Female,754,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,1382,54.56,453
703,Nou Barris,2019,08,la Prosperitat,Male,628,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,1382,45.44,453
704,Eixample,2019,02,la Sagrada Família,Female,2106,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,4098,51.39,493
705,Eixample,2019,02,la Sagrada Família,Male,1992,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,4098,48.61,493
706,Sant Andreu,2019,09,la Sagrera,Female,776,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,1475,52.61,298
707,Sant Andreu,2019,09,la Sagrera,Male,699,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,1475,47.39,298
708,Gràcia,2019,06,la Salut,Female,334,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,675,49.48,206
709,Gràcia,2019,06,la Salut,Male,341,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,675,50.52,206
710,Horta-Guinardó,2019,07,la Teixonera,Female,365,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,708,51.55,348
711,Horta-Guinardó,2019,07,la Teixonera,Male,343,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,708,48.45,348
712,Nou Barris,2019,08,la Trinitat Nova,Female,251,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,496,50.6,132
713,Nou Barris,2019,08,la Trinitat Nova,Male,245,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,496,49.4,132
714,Sant Andreu,2019,09,la Trinitat Vella,Female,304,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,718,42.34,127
715,Sant Andreu,2019,09,la Trinitat Vella,Male,414,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,718,57.66,127
716,Horta-Guinardó,2019,07,la Vall d'Hebron,Female,129,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,229,56.33,78
717,Horta-Guinardó,2019,07,la Vall d'Hebron,Male,100,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,229,43.67,78
718,Sant Martí,2019,10,la Verneda i la Pau,Female,646,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,1246,51.85,255
719,Sant Martí,2019,10,la Verneda i la Pau,Male,600,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,1246,48.15,255
720,Sant Martí,2019,10,la Vila Olímpica del Poblenou,Female,222,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,440,50.45,100
721,Sant Martí,2019,10,la Vila Olímpica del Poblenou,Male,218,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,440,49.55,100
722,Gràcia,2019,06,la Vila de Gràcia,Female,2115,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,3934,53.76,379
723,Gràcia,2019,06,la Vila de Gràcia,Male,1819,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,3934,46.24,379
724,Les Corts,2019,04,les Corts,Female,1304,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,2597,50.21,328
725,Les Corts,2019,04,les Corts,Male,1293,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,2597,49.79,328
726,Nou Barris,2019,08,les Roquetes,Female,514,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,1064,48.31,251
727,Nou Barris,2019,08,les Roquetes,Male,550,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,1064,51.69,251
728,Sarrià-Sant Gervasi,2019,05,les Tres Torres,Female,363,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,687,52.84,211
729,Sarrià-Sant Gervasi,2019,05,les Tres Torres,Male,324,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,687,47.16,211
730,Sant Andreu,2020,09,Baró de Viver,Female,34,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,66,51.52,114
731,Sant Andreu,2020,09,Baró de Viver,Male,32,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,66,48.48,114
732,Horta-Guinardó,2020,07,Can Baró,Female,158,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,313,50.48,243
733,Horta-Guinardó,2020,07,Can Baró,Male,155,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,313,49.52,243
734,Nou Barris,2020,08,Can Peguera,Female,11,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,24,45.83,192
735,Nou Barris,2020,08,Can Peguera,Male,13,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,24,54.17,192
736,Nou Barris,2020,08,Canyelles,Female,50,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,104,48.08,87
737,Nou Barris,2020,08,Canyelles,Male,54,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,104,51.92,87
738,Nou Barris,2020,08,Ciutat Meridiana,Female,254,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,526,48.29,294
739,Nou Barris,2020,08,Ciutat Meridiana,Male,272,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,526,51.71,294
740,Sant Martí,2020,10,Diagonal Mar i el Front Marítim del Poblenou,Female,253,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,528,47.92,110
741,Sant Martí,2020,10,Diagonal Mar i el Front Marítim del Poblenou,Male,275,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,528,52.08,110
742,Horta-Guinardó,2020,07,Horta,Female,582,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,1123,51.83,92
743,Horta-Guinardó,2020,07,Horta,Male,541,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,1123,48.17,92
744,Sants-Montjuïc,2020,03,Hostafrancs,Female,426,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,900,47.33,395
745,Sants-Montjuïc,2020,03,Hostafrancs,Male,474,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,900,52.67,395
746,Horta-Guinardó,2020,07,Montbau,Female,114,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,211,54.03,25
747,Horta-Guinardó,2020,07,Montbau,Male,97,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,211,45.97,25
748,Sant Andreu,2020,09,Navas,Female,377,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,734,51.36,529
749,Sant Andreu,2020,09,Navas,Male,357,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,734,48.64,529
750,Les Corts,2020,04,Pedralbes,Female,251,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,510,49.22,44
751,Les Corts,2020,04,Pedralbes,Male,259,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,510,50.78,44
752,Nou Barris,2020,08,Porta,Female,652,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,1331,48.99,332
753,Nou Barris,2020,08,Porta,Male,679,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,1331,51.01,332
754,Sant Martí,2020,10,Provençals del Poblenou,Female,337,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,733,45.98,196
755,Sant Martí,2020,10,Provençals del Poblenou,Male,396,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,733,54.02,196
756,Sant Andreu,2020,09,Sant Andreu,Female,715,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1421,50.32,313
757,Sant Andreu,2020,09,Sant Andreu,Male,706,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1421,49.68,313
758,Eixample,2020,02,Sant Antoni,Female,885,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1889,46.85,484
759,Eixample,2020,02,Sant Antoni,Male,1004,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1889,53.15,484
760,Horta-Guinardó,2020,07,Sant Genís dels Agudells,Female,121,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,275,44.0,44
761,Horta-Guinardó,2020,07,Sant Genís dels Agudells,Male,154,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,275,56.0,44
762,Sarrià-Sant Gervasi,2020,05,Sant Gervasi - Galvany,Female,899,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1679,53.54,287
763,Sarrià-Sant Gervasi,2020,05,Sant Gervasi - Galvany,Male,780,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1679,46.46,287
764,Sarrià-Sant Gervasi,2020,05,Sant Gervasi - la Bonanova,Female,480,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,890,53.93,117
765,Sarrià-Sant Gervasi,2020,05,Sant Gervasi - la Bonanova,Male,410,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,890,46.07,117
766,Sant Martí,2020,10,Sant Martí de Provençals,Female,429,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,850,50.47,356
