districtName,5YearAge,year,districtCode,neighborhoodCode,neighborhoodName,count
Sant Martí,65-69,2019,10,67,la Vila Olímpica del Poblenou,12
Sant Martí,65-69,2019,10,68,el Poblenou,30
Sant Martí,65-69,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,19
Sant Martí,65-69,2019,10,70,el Besòs i el Maresme,25
Sant Martí,65-69,2019,10,71,Provençals del Poblenou,20
Sant Martí,65-69,2019,10,72,Sant Martí de Provençals,22
Sant Martí,65-69,2019,10,73,la Verneda i la Pau,27
Ciutat Vella,70-74,2019,1,1,el Raval,19
Ciutat Vella,70-74,2019,1,2,el Barri Gòtic,16
Ciutat Vella,70-74,2019,1,3,la Barceloneta,6
Ciutat Vella,70-74,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",14
Eixample,70-74,2019,2,5,el Fort Pienc,21
Eixample,70-74,2019,2,6,la Sagrada Família,36
Eixample,70-74,2019,2,7,la Dreta de l'Eixample,38
Eixample,70-74,2019,2,8,l'Antiga Esquerra de l'Eixample,36
Eixample,70-74,2019,2,9,la Nova Esquerra de l'Eixample,56
Eixample,70-74,2019,2,10,Sant Antoni,23
Sants-Montjuïc,70-74,2019,3,11,el Poble Sec,29
Sants-Montjuïc,70-74,2019,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,70-74,2019,3,13,la Marina de Port,16
Sants-Montjuïc,70-74,2019,3,14,la Font de la Guatlla,8
Sants-Montjuïc,70-74,2019,3,15,Hostafrancs,7
Sants-Montjuïc,70-74,2019,3,16,la Bordeta,19
Sants-Montjuïc,70-74,2019,3,17,Sants - Badal,10
Sants-Montjuïc,70-74,2019,3,18,Sants,28
Les Corts,70-74,2019,4,19,les Corts,41
Les Corts,70-74,2019,4,20,la Maternitat i Sant Ramon,16
Les Corts,70-74,2019,4,21,Pedralbes,8
Sarrià-Sant Gervasi,70-74,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",2
Sarrià-Sant Gervasi,70-74,2019,5,23,Sarrià,19
Sarrià-Sant Gervasi,70-74,2019,5,24,les Tres Torres,13
Sarrià-Sant Gervasi,70-74,2019,5,25,Sant Gervasi - la Bonanova,18
Sarrià-Sant Gervasi,70-74,2019,5,26,Sant Gervasi - Galvany,37
Sarrià-Sant Gervasi,70-74,2019,5,27,el Putxet i el Farró,25
Gràcia,70-74,2019,6,28,Vallcarca i els Penitents,8
Gràcia,70-74,2019,6,29,el Coll,7
Gràcia,70-74,2019,6,30,la Salut,7
Gràcia,70-74,2019,6,31,la Vila de Gràcia,27
Gràcia,70-74,2019,6,32,el Camp d'en Grassot i Gràcia Nova,21
Horta-Guinardó,70-74,2019,7,33,el Baix Guinardó,15
Horta-Guinardó,70-74,2019,7,34,Can Baró,5
Horta-Guinardó,70-74,2019,7,35,el Guinardó,25
Horta-Guinardó,70-74,2019,7,36,la Font d'en Fargues,3
Horta-Guinardó,70-74,2019,7,37,el Carmel,10
Horta-Guinardó,70-74,2019,7,38,la Teixonera,4
Horta-Guinardó,70-74,2019,7,39,Sant Genís dels Agudells,3
Horta-Guinardó,70-74,2019,7,40,Montbau,7
Horta-Guinardó,70-74,2019,7,41,la Vall d'Hebron,4
Horta-Guinardó,70-74,2019,7,42,la Clota,0
Horta-Guinardó,70-74,2019,7,43,Horta,18
Nou Barris,70-74,2019,8,44,Vilapicina i la Torre Llobeta,18
Nou Barris,70-74,2019,8,45,Porta,15
Nou Barris,70-74,2019,8,46,el Turó de la Peira,12
Nou Barris,70-74,2019,8,47,Can Peguera,1
Nou Barris,70-74,2019,8,48,la Guineueta,7
Nou Barris,70-74,2019,8,49,Canyelles,5
Nou Barris,70-74,2019,8,50,les Roquetes,2
Nou Barris,70-74,2019,8,51,Verdun,9
Nou Barris,70-74,2019,8,52,la Prosperitat,14
Nou Barris,70-74,2019,8,53,la Trinitat Nova,5
Nou Barris,70-74,2019,8,54,Torre Baró,1
Nou Barris,70-74,2019,8,55,Ciutat Meridiana,6
Nou Barris,70-74,2019,8,56,Vallbona,2
Sant Andreu,70-74,2019,9,57,la Trinitat Vella,3
Sant Andreu,70-74,2019,9,58,Baró de Viver,2
Sant Andreu,70-74,2019,9,59,el Bon Pastor,8
Sant Andreu,70-74,2019,9,60,Sant Andreu,32
Sant Andreu,70-74,2019,9,61,la Sagrera,11
Sant Andreu,70-74,2019,9,62,el Congrés i els Indians,8
Sant Andreu,70-74,2019,9,63,Navas,18
Sant Martí,70-74,2019,10,64,el Camp de l'Arpa del Clot,27
Sant Martí,70-74,2019,10,65,el Clot,16
Sant Martí,70-74,2019,10,66,el Parc i la Llacuna del Poblenou,11
Sant Martí,70-74,2019,10,67,la Vila Olímpica del Poblenou,5
Sant Martí,70-74,2019,10,68,el Poblenou,19
Sant Martí,70-74,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,11
Sant Martí,70-74,2019,10,70,el Besòs i el Maresme,15
Sant Martí,70-74,2019,10,71,Provençals del Poblenou,22
Sant Martí,70-74,2019,10,72,Sant Martí de Provençals,21
Sant Martí,70-74,2019,10,73,la Verneda i la Pau,16
Ciutat Vella,75-79,2019,1,1,el Raval,14
Ciutat Vella,75-79,2019,1,2,el Barri Gòtic,6
Ciutat Vella,75-79,2019,1,3,la Barceloneta,7
Ciutat Vella,75-79,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",4
Eixample,75-79,2019,2,5,el Fort Pienc,16
Eixample,75-79,2019,2,6,la Sagrada Família,27
Eixample,75-79,2019,2,7,la Dreta de l'Eixample,21
Eixample,75-79,2019,2,8,l'Antiga Esquerra de l'Eixample,22
Eixample,75-79,2019,2,9,la Nova Esquerra de l'Eixample,12
Eixample,75-79,2019,2,10,Sant Antoni,16
Sants-Montjuïc,75-79,2019,3,11,el Poble Sec,6
Sants-Montjuïc,75-79,2019,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,75-79,2019,3,13,la Marina de Port,14
Sants-Montjuïc,75-79,2019,3,14,la Font de la Guatlla,3
Sants-Montjuïc,75-79,2019,3,15,Hostafrancs,5
Sants-Montjuïc,75-79,2019,3,16,la Bordeta,9
Sants-Montjuïc,75-79,2019,3,17,Sants - Badal,9
Sants-Montjuïc,75-79,2019,3,18,Sants,17
Les Corts,75-79,2019,4,19,les Corts,17
Les Corts,75-79,2019,4,20,la Maternitat i Sant Ramon,16
Les Corts,75-79,2019,4,21,Pedralbes,9
Sarrià-Sant Gervasi,75-79,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",2
Sarrià-Sant Gervasi,75-79,2019,5,23,Sarrià,20
Sarrià-Sant Gervasi,75-79,2019,5,24,les Tres Torres,5
Sarrià-Sant Gervasi,75-79,2019,5,25,Sant Gervasi - la Bonanova,17
Sarrià-Sant Gervasi,75-79,2019,5,26,Sant Gervasi - Galvany,35
Sarrià-Sant Gervasi,75-79,2019,5,27,el Putxet i el Farró,19
Gràcia,75-79,2019,6,28,Vallcarca i els Penitents,7
Gràcia,75-79,2019,6,29,el Coll,3
Gràcia,75-79,2019,6,30,la Salut,7
Gràcia,75-79,2019,6,31,la Vila de Gràcia,16
Gràcia,75-79,2019,6,32,el Camp d'en Grassot i Gràcia Nova,14
Horta-Guinardó,75-79,2019,7,33,el Baix Guinardó,9
Horta-Guinardó,75-79,2019,7,34,Can Baró,8
Horta-Guinardó,75-79,2019,7,35,el Guinardó,15
Horta-Guinardó,75-79,2019,7,36,la Font d'en Fargues,3
Horta-Guinardó,75-79,2019,7,37,el Carmel,8
Horta-Guinardó,75-79,2019,7,38,la Teixonera,6
Horta-Guinardó,75-79,2019,7,39,Sant Genís dels Agudells,8
Horta-Guinardó,75-79,2019,7,40,Montbau,5
Horta-Guinardó,75-79,2019,7,41,la Vall d'Hebron,1
Horta-Guinardó,75-79,2019,7,42,la Clota,0
Horta-Guinardó,75-79,2019,7,43,Horta,8
Nou Barris,75-79,2019,8,44,Vilapicina i la Torre Llobeta,8
Nou Barris,75-79,2019,8,45,Porta,13
Nou Barris,75-79,2019,8,46,el Turó de la Peira,7
Nou Barris,75-79,2019,8,47,Can Peguera,1
Nou Barris,75-79,2019,8,48,la Guineueta,7
Nou Barris,75-79,2019,8,49,Canyelles,1
Nou Barris,75-79,2019,8,50,les Roquetes,4
Nou Barris,75-79,2019,8,51,Verdun,3
Nou Barris,75-79,2019,8,52,la Prosperitat,6
Nou Barris,75-79,2019,8,53,la Trinitat Nova,2
Nou Barris,75-79,2019,8,54,Torre Baró,0
Nou Barris,75-79,2019,8,55,Ciutat Meridiana,6
Nou Barris,75-79,2019,8,56,Vallbona,2
Sant Andreu,75-79,2019,9,57,la Trinitat Vella,5
Sant Andreu,75-79,2019,9,58,Baró de Viver,0
Sant Andreu,75-79,2019,9,59,el Bon Pastor,9
Sant Andreu,75-79,2019,9,60,Sant Andreu,25
Sant Andreu,75-79,2019,9,61,la Sagrera,12
Sant Andreu,75-79,2019,9,62,el Congrés i els Indians,4
Sant Andreu,75-79,2019,9,63,Navas,11
Sant Martí,75-79,2019,10,64,el Camp de l'Arpa del Clot,10
Sant Martí,75-79,2019,10,65,el Clot,10
Sant Martí,75-79,2019,10,66,el Parc i la Llacuna del Poblenou,6
Sant Martí,75-79,2019,10,67,la Vila Olímpica del Poblenou,2
Sant Martí,75-79,2019,10,68,el Poblenou,8
Sant Martí,75-79,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,5
Sant Martí,75-79,2019,10,70,el Besòs i el Maresme,6
Sant Martí,75-79,2019,10,71,Provençals del Poblenou,9
Sant Martí,75-79,2019,10,72,Sant Martí de Provençals,14
Sant Martí,75-79,2019,10,73,la Verneda i la Pau,8
Ciutat Vella,80-84,2019,1,1,el Raval,7
Ciutat Vella,80-84,2019,1,2,el Barri Gòtic,2
Ciutat Vella,80-84,2019,1,3,la Barceloneta,5
Ciutat Vella,80-84,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",8
Eixample,80-84,2019,2,5,el Fort Pienc,9
Eixample,80-84,2019,2,6,la Sagrada Família,15
Eixample,80-84,2019,2,7,la Dreta de l'Eixample,23
Eixample,80-84,2019,2,8,l'Antiga Esquerra de l'Eixample,14
Eixample,80-84,2019,2,9,la Nova Esquerra de l'Eixample,15
Eixample,80-84,2019,2,10,Sant Antoni,10
Sants-Montjuïc,80-84,2019,3,11,el Poble Sec,9
Sants-Montjuïc,80-84,2019,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,80-84,2019,3,13,la Marina de Port,5
Sants-Montjuïc,80-84,2019,3,14,la Font de la Guatlla,3
Sants-Montjuïc,80-84,2019,3,15,Hostafrancs,4
Sants-Montjuïc,80-84,2019,3,16,la Bordeta,5
Sants-Montjuïc,80-84,2019,3,17,Sants - Badal,7
Sants-Montjuïc,80-84,2019,3,18,Sants,10
Les Corts,80-84,2019,4,19,les Corts,20
Les Corts,80-84,2019,4,20,la Maternitat i Sant Ramon,15
Les Corts,80-84,2019,4,21,Pedralbes,6
Sarrià-Sant Gervasi,80-84,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",2
Sarrià-Sant Gervasi,80-84,2019,5,23,Sarrià,9
Sarrià-Sant Gervasi,80-84,2019,5,24,les Tres Torres,3
Sarrià-Sant Gervasi,80-84,2019,5,25,Sant Gervasi - la Bonanova,7
Sarrià-Sant Gervasi,80-84,2019,5,26,Sant Gervasi - Galvany,18
Sarrià-Sant Gervasi,80-84,2019,5,27,el Putxet i el Farró,12
Gràcia,80-84,2019,6,28,Vallcarca i els Penitents,5
Gràcia,80-84,2019,6,29,el Coll,2
Gràcia,80-84,2019,6,30,la Salut,4
Gràcia,80-84,2019,6,31,la Vila de Gràcia,18
Gràcia,80-84,2019,6,32,el Camp d'en Grassot i Gràcia Nova,8
Horta-Guinardó,80-84,2019,7,33,el Baix Guinardó,11
Horta-Guinardó,80-84,2019,7,34,Can Baró,3
Horta-Guinardó,80-84,2019,7,35,el Guinardó,9
Horta-Guinardó,80-84,2019,7,36,la Font d'en Fargues,1
Horta-Guinardó,80-84,2019,7,37,el Carmel,6
Horta-Guinardó,80-84,2019,7,38,la Teixonera,2
Horta-Guinardó,80-84,2019,7,39,Sant Genís dels Agudells,2
Horta-Guinardó,80-84,2019,7,40,Montbau,1
Horta-Guinardó,80-84,2019,7,41,la Vall d'Hebron,4
Horta-Guinardó,80-84,2019,7,42,la Clota,0
Horta-Guinardó,80-84,2019,7,43,Horta,10
Nou Barris,80-84,2019,8,44,Vilapicina i la Torre Llobeta,7
Nou Barris,80-84,2019,8,45,Porta,5
Nou Barris,80-84,2019,8,46,el Turó de la Peira,3
Nou Barris,80-84,2019,8,47,Can Peguera,0
Nou Barris,80-84,2019,8,48,la Guineueta,8
Nou Barris,80-84,2019,8,49,Canyelles,2
Nou Barris,80-84,2019,8,50,les Roquetes,5
Nou Barris,80-84,2019,8,51,Verdun,4
Nou Barris,80-84,2019,8,52,la Prosperitat,10
Nou Barris,80-84,2019,8,53,la Trinitat Nova,1
Nou Barris,80-84,2019,8,54,Torre Baró,2
Nou Barris,80-84,2019,8,55,Ciutat Meridiana,3
Nou Barris,80-84,2019,8,56,Vallbona,2
Sant Andreu,80-84,2019,9,57,la Trinitat Vella,1
Sant Andreu,80-84,2019,9,58,Baró de Viver,1
Sant Andreu,80-84,2019,9,59,el Bon Pastor,3
Sant Andreu,80-84,2019,9,60,Sant Andreu,12
Sant Andreu,80-84,2019,9,61,la Sagrera,6
Sant Andreu,80-84,2019,9,62,el Congrés i els Indians,5
Sant Andreu,80-84,2019,9,63,Navas,9
Sant Martí,80-84,2019,10,64,el Camp de l'Arpa del Clot,21
Sant Martí,80-84,2019,10,65,el Clot,4
Sant Martí,80-84,2019,10,66,el Parc i la Llacuna del Poblenou,4
Sant Martí,80-84,2019,10,67,la Vila Olímpica del Poblenou,2
Sant Martí,80-84,2019,10,68,el Poblenou,5
Sant Martí,80-84,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,12
Sant Martí,80-84,2019,10,70,el Besòs i el Maresme,12
Sant Martí,80-84,2019,10,71,Provençals del Poblenou,2
Sant Martí,80-84,2019,10,72,Sant Martí de Provençals,9
Sant Martí,80-84,2019,10,73,la Verneda i la Pau,9
Ciutat Vella,85-89,2019,1,1,el Raval,4
Ciutat Vella,85-89,2019,1,2,el Barri Gòtic,8
Ciutat Vella,85-89,2019,1,3,la Barceloneta,2
Ciutat Vella,85-89,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",5
Eixample,85-89,2019,2,5,el Fort Pienc,14
Eixample,85-89,2019,2,6,la Sagrada Família,17
Eixample,85-89,2019,2,7,la Dreta de l'Eixample,12
Eixample,85-89,2019,2,8,l'Antiga Esquerra de l'Eixample,12
Eixample,85-89,2019,2,9,la Nova Esquerra de l'Eixample,14
Eixample,85-89,2019,2,10,Sant Antoni,6
Sants-Montjuïc,85-89,2019,3,11,el Poble Sec,5
Sants-Montjuïc,85-89,2019,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,85-89,2019,3,13,la Marina de Port,8
Sants-Montjuïc,85-89,2019,3,14,la Font de la Guatlla,3
Sants-Montjuïc,85-89,2019,3,15,Hostafrancs,3
Sants-Montjuïc,85-89,2019,3,16,la Bordeta,5
Sants-Montjuïc,85-89,2019,3,17,Sants - Badal,8
Sants-Montjuïc,85-89,2019,3,18,Sants,4
Les Corts,85-89,2019,4,19,les Corts,10
Les Corts,85-89,2019,4,20,la Maternitat i Sant Ramon,6
Les Corts,85-89,2019,4,21,Pedralbes,5
Sarrià-Sant Gervasi,85-89,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",1
Sarrià-Sant Gervasi,85-89,2019,5,23,Sarrià,14
Sarrià-Sant Gervasi,85-89,2019,5,24,les Tres Torres,9
Sarrià-Sant Gervasi,85-89,2019,5,25,Sant Gervasi - la Bonanova,18
Sarrià-Sant Gervasi,85-89,2019,5,26,Sant Gervasi - Galvany,15
Sarrià-Sant Gervasi,85-89,2019,5,27,el Putxet i el Farró,4
Gràcia,85-89,2019,6,28,Vallcarca i els Penitents,7
Gràcia,85-89,2019,6,29,el Coll,0
Gràcia,85-89,2019,6,30,la Salut,2
Gràcia,85-89,2019,6,31,la Vila de Gràcia,14
Gràcia,85-89,2019,6,32,el Camp d'en Grassot i Gràcia Nova,10
Horta-Guinardó,85-89,2019,7,33,el Baix Guinardó,7
Horta-Guinardó,85-89,2019,7,34,Can Baró,0
Horta-Guinardó,85-89,2019,7,35,el Guinardó,6
Horta-Guinardó,85-89,2019,7,36,la Font d'en Fargues,3
Horta-Guinardó,85-89,2019,7,37,el Carmel,7
Horta-Guinardó,85-89,2019,7,38,la Teixonera,3
Horta-Guinardó,85-89,2019,7,39,Sant Genís dels Agudells,6
Horta-Guinardó,85-89,2019,7,40,Montbau,0
Horta-Guinardó,85-89,2019,7,41,la Vall d'Hebron,5
Horta-Guinardó,85-89,2019,7,42,la Clota,0
Horta-Guinardó,85-89,2019,7,43,Horta,11
Nou Barris,85-89,2019,8,44,Vilapicina i la Torre Llobeta,2
Nou Barris,85-89,2019,8,45,Porta,5
Nou Barris,85-89,2019,8,46,el Turó de la Peira,3
Nou Barris,85-89,2019,8,47,Can Peguera,1
Nou Barris,85-89,2019,8,48,la Guineueta,6
Nou Barris,85-89,2019,8,49,Canyelles,2
Nou Barris,85-89,2019,8,50,les Roquetes,1
Nou Barris,85-89,2019,8,51,Verdun,0
Nou Barris,85-89,2019,8,52,la Prosperitat,10
Nou Barris,85-89,2019,8,53,la Trinitat Nova,1
Nou Barris,85-89,2019,8,54,Torre Baró,0
Nou Barris,85-89,2019,8,55,Ciutat Meridiana,1
Nou Barris,85-89,2019,8,56,Vallbona,0
Sant Andreu,85-89,2019,9,57,la Trinitat Vella,1
Sant Andreu,85-89,2019,9,58,Baró de Viver,0
Sant Andreu,85-89,2019,9,59,el Bon Pastor,1
Sant Andreu,85-89,2019,9,60,Sant Andreu,12
Sant Andreu,85-89,2019,9,61,la Sagrera,7
Sant Andreu,85-89,2019,9,62,el Congrés i els Indians,0
Sant Andreu,85-89,2019,9,63,Navas,8
Sant Martí,85-89,2019,10,64,el Camp de l'Arpa del Clot,12
Sant Martí,85-89,2019,10,65,el Clot,3
Sant Martí,85-89,2019,10,66,el Parc i la Llacuna del Poblenou,6
Sant Martí,85-89,2019,10,67,la Vila Olímpica del Poblenou,2
Sant Martí,85-89,2019,10,68,el Poblenou,6
Sant Martí,85-89,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,4
Sant Martí,85-89,2019,10,70,el Besòs i el Maresme,1
Sant Martí,85-89,2019,10,71,Provençals del Poblenou,2
Sant Martí,85-89,2019,10,72,Sant Martí de Provençals,3
Sant Martí,85-89,2019,10,73,la Verneda i la Pau,4
Ciutat Vella,90-94,2019,1,1,el Raval,0
Ciutat Vella,90-94,2019,1,2,el Barri Gòtic,2
Ciutat Vella,90-94,2019,1,3,la Barceloneta,1
Ciutat Vella,90-94,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",0
Eixample,90-94,2019,2,5,el Fort Pienc,7
Eixample,90-94,2019,2,6,la Sagrada Família,10
Eixample,90-94,2019,2,7,la Dreta de l'Eixample,12
Eixample,90-94,2019,2,8,l'Antiga Esquerra de l'Eixample,8
Eixample,90-94,2019,2,9,la Nova Esquerra de l'Eixample,7
Eixample,90-94,2019,2,10,Sant Antoni,1
Sants-Montjuïc,90-94,2019,3,11,el Poble Sec,1
Sants-Montjuïc,90-94,2019,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,90-94,2019,3,13,la Marina de Port,0
Sants-Montjuïc,90-94,2019,3,14,la Font de la Guatlla,5
Sants-Montjuïc,90-94,2019,3,15,Hostafrancs,2
Sants-Montjuïc,90-94,2019,3,16,la Bordeta,1
Sants-Montjuïc,90-94,2019,3,17,Sants - Badal,2
Sants-Montjuïc,90-94,2019,3,18,Sants,2
Les Corts,90-94,2019,4,19,les Corts,8
Les Corts,90-94,2019,4,20,la Maternitat i Sant Ramon,3
Les Corts,90-94,2019,4,21,Pedralbes,3
Sarrià-Sant Gervasi,90-94,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",0
Sarrià-Sant Gervasi,90-94,2019,5,23,Sarrià,7
Sarrià-Sant Gervasi,90-94,2019,5,24,les Tres Torres,6
Sarrià-Sant Gervasi,90-94,2019,5,25,Sant Gervasi - la Bonanova,4
Sarrià-Sant Gervasi,90-94,2019,5,26,Sant Gervasi - Galvany,4
Sarrià-Sant Gervasi,90-94,2019,5,27,el Putxet i el Farró,2
Gràcia,90-94,2019,6,28,Vallcarca i els Penitents,2
Gràcia,90-94,2019,6,29,el Coll,1
Gràcia,90-94,2019,6,30,la Salut,6
Gràcia,90-94,2019,6,31,la Vila de Gràcia,6
Gràcia,90-94,2019,6,32,el Camp d'en Grassot i Gràcia Nova,3
Horta-Guinardó,90-94,2019,7,33,el Baix Guinardó,9
Horta-Guinardó,90-94,2019,7,34,Can Baró,2
Horta-Guinardó,90-94,2019,7,35,el Guinardó,3
Horta-Guinardó,90-94,2019,7,36,la Font d'en Fargues,2
Horta-Guinardó,90-94,2019,7,37,el Carmel,4
Horta-Guinardó,90-94,2019,7,38,la Teixonera,2
Horta-Guinardó,90-94,2019,7,39,Sant Genís dels Agudells,2
Horta-Guinardó,90-94,2019,7,40,Montbau,0
Horta-Guinardó,90-94,2019,7,41,la Vall d'Hebron,9
Horta-Guinardó,90-94,2019,7,42,la Clota,0
Horta-Guinardó,90-94,2019,7,43,Horta,1
Nou Barris,90-94,2019,8,44,Vilapicina i la Torre Llobeta,2
Nou Barris,90-94,2019,8,45,Porta,1
Nou Barris,90-94,2019,8,46,el Turó de la Peira,4
Nou Barris,90-94,2019,8,47,Can Peguera,1
Nou Barris,90-94,2019,8,48,la Guineueta,2
Nou Barris,90-94,2019,8,49,Canyelles,1
Nou Barris,90-94,2019,8,50,les Roquetes,0
Nou Barris,90-94,2019,8,51,Verdun,0
Nou Barris,90-94,2019,8,52,la Prosperitat,2
Nou Barris,90-94,2019,8,53,la Trinitat Nova,0
Nou Barris,90-94,2019,8,54,Torre Baró,0
Nou Barris,90-94,2019,8,55,Ciutat Meridiana,3
Nou Barris,90-94,2019,8,56,Vallbona,3
Sant Andreu,90-94,2019,9,57,la Trinitat Vella,0
Sant Andreu,90-94,2019,9,58,Baró de Viver,0
Sant Andreu,90-94,2019,9,59,el Bon Pastor,0
Sant Andreu,90-94,2019,9,60,Sant Andreu,2
Sant Andreu,90-94,2019,9,61,la Sagrera,1
Sant Andreu,90-94,2019,9,62,el Congrés i els Indians,1
Sant Andreu,90-94,2019,9,63,Navas,1
Sant Martí,90-94,2019,10,64,el Camp de l'Arpa del Clot,5
Sant Martí,90-94,2019,10,65,el Clot,5
Sant Martí,90-94,2019,10,66,el Parc i la Llacuna del Poblenou,4
Sant Martí,90-94,2019,10,67,la Vila Olímpica del Poblenou,0
Sant Martí,90-94,2019,10,68,el Poblenou,6
Sant Martí,90-94,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,1
Sant Martí,90-94,2019,10,70,el Besòs i el Maresme,1
Sant Martí,90-94,2019,10,71,Provençals del Poblenou,0
Sant Martí,90-94,2019,10,72,Sant Martí de Provençals,3
Sant Martí,90-94,2019,10,73,la Verneda i la Pau,3
Ciutat Vella,95-99,2019,1,1,el Raval,0
Ciutat Vella,95-99,2019,1,2,el Barri Gòtic,0
Ciutat Vella,95-99,2019,1,3,la Barceloneta,0
Ciutat Vella,95-99,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",0
Eixample,95-99,2019,2,5,el Fort Pienc,2
Eixample,95-99,2019,2,6,la Sagrada Família,3
Eixample,95-99,2019,2,7,la Dreta de l'Eixample,2
Eixample,95-99,2019,2,8,l'Antiga Esquerra de l'Eixample,0
Eixample,95-99,2019,2,9,la Nova Esquerra de l'Eixample,5
Eixample,95-99,2019,2,10,Sant Antoni,2
Sants-Montjuïc,95-99,2019,3,11,el Poble Sec,2
Sants-Montjuïc,95-99,2019,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,95-99,2019,3,13,la Marina de Port,0
Sants-Montjuïc,95-99,2019,3,14,la Font de la Guatlla,2
Sants-Montjuïc,95-99,2019,3,15,Hostafrancs,1
Sants-Montjuïc,95-99,2019,3,16,la Bordeta,0
Sants-Montjuïc,95-99,2019,3,17,Sants - Badal,3
Sants-Montjuïc,95-99,2019,3,18,Sants,4
Les Corts,95-99,2019,4,19,les Corts,2
Les Corts,95-99,2019,4,20,la Maternitat i Sant Ramon,1
Les Corts,95-99,2019,4,21,Pedralbes,1
Sarrià-Sant Gervasi,95-99,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",0
Sarrià-Sant Gervasi,95-99,2019,5,23,Sarrià,4
Sarrià-Sant Gervasi,95-99,2019,5,24,les Tres Torres,1
Sarrià-Sant Gervasi,95-99,2019,5,25,Sant Gervasi - la Bonanova,5
Sarrià-Sant Gervasi,95-99,2019,5,26,Sant Gervasi - Galvany,1
Sarrià-Sant Gervasi,95-99,2019,5,27,el Putxet i el Farró,1
Gràcia,95-99,2019,6,28,Vallcarca i els Penitents,1
Gràcia,95-99,2019,6,29,el Coll,0
Gràcia,95-99,2019,6,30,la Salut,0
Gràcia,95-99,2019,6,31,la Vila de Gràcia,0
Gràcia,95-99,2019,6,32,el Camp d'en Grassot i Gràcia Nova,0
Horta-Guinardó,95-99,2019,7,33,el Baix Guinardó,2
Horta-Guinardó,95-99,2019,7,34,Can Baró,1
Horta-Guinardó,95-99,2019,7,35,el Guinardó,2
Horta-Guinardó,95-99,2019,7,36,la Font d'en Fargues,1
Horta-Guinardó,95-99,2019,7,37,el Carmel,0
Horta-Guinardó,95-99,2019,7,38,la Teixonera,0
Horta-Guinardó,95-99,2019,7,39,Sant Genís dels Agudells,1
Horta-Guinardó,95-99,2019,7,40,Montbau,0
Horta-Guinardó,95-99,2019,7,41,la Vall d'Hebron,5
Horta-Guinardó,95-99,2019,7,42,la Clota,0
Horta-Guinardó,95-99,2019,7,43,Horta,1
Nou Barris,95-99,2019,8,44,Vilapicina i la Torre Llobeta,1
Nou Barris,95-99,2019,8,45,Porta,3
Nou Barris,95-99,2019,8,46,el Turó de la Peira,2
Nou Barris,95-99,2019,8,47,Can Peguera,0
Nou Barris,95-99,2019,8,48,la Guineueta,0
Nou Barris,95-99,2019,8,49,Canyelles,0
Nou Barris,95-99,2019,8,50,les Roquetes,0
Nou Barris,95-99,2019,8,51,Verdun,0
Nou Barris,95-99,2019,8,52,la Prosperitat,1
Nou Barris,95-99,2019,8,53,la Trinitat Nova,0
Nou Barris,95-99,2019,8,54,Torre Baró,0
Nou Barris,95-99,2019,8,55,Ciutat Meridiana,1
Nou Barris,95-99,2019,8,56,Vallbona,0
Sant Andreu,95-99,2019,9,57,la Trinitat Vella,0
Sant Andreu,95-99,2019,9,58,Baró de Viver,0
Sant Andreu,95-99,2019,9,59,el Bon Pastor,0
Sant Andreu,95-99,2019,9,60,Sant Andreu,3
Sant Andreu,95-99,2019,9,61,la Sagrera,2
Sant Andreu,95-99,2019,9,62,el Congrés i els Indians,1
Sant Andreu,95-99,2019,9,63,Navas,2
Sant Martí,95-99,2019,10,64,el Camp de l'Arpa del Clot,0
Sant Martí,95-99,2019,10,65,el Clot,0
Sant Martí,95-99,2019,10,66,el Parc i la Llacuna del Poblenou,0
Sant Martí,95-99,2019,10,67,la Vila Olímpica del Poblenou,3
Sant Martí,95-99,2019,10,68,el Poblenou,2
Sant Martí,95-99,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,0
Sant Martí,95-99,2019,10,70,el Besòs i el Maresme,0
Sant Martí,95-99,2019,10,71,Provençals del Poblenou,0
Sant Martí,95-99,2019,10,72,Sant Martí de Provençals,1
