neighborhoodName,year,districtCode,districtName,neighborhoodCode,placeOfDestination,count
Sant Gervasi - Galvany,2018,5,Sarrià-Sant Gervasi,26,La Rioja,2
el Putxet i el Farró,2018,5,Sarrià-Sant Gervasi,27,La Rioja,3
Vallcarca i els Penitents,2018,6,Gràcia,28,La Rioja,1
el Coll,2018,6,Gràcia,29,La Rioja,0
la Salut,2018,6,Gràcia,30,La Rioja,1
la Vila de Gràcia,2018,6,Gràcia,31,La Rioja,1
el Camp d'en Grassot i Gràcia Nova,2018,6,Gràcia,32,La Rioja,2
el Baix Guinardó,2018,7,Horta-Guinardó,33,La Rioja,0
Can Baró,2018,7,Horta-Guinardó,34,La Rioja,2
el Guinardó,2018,7,Horta-Guinardó,35,La Rioja,1
la Font d'en Fargues,2018,7,Horta-Guinardó,36,La Rioja,0
el Carmel,2018,7,Horta-Guinardó,37,La Rioja,0
la Teixonera,2018,7,Horta-Guinardó,38,La Rioja,0
Sant Genís dels Agudells,2018,7,Horta-Guinardó,39,La Rioja,0
Montbau,2018,7,Horta-Guinardó,40,La Rioja,0
la Vall d'Hebron,2018,7,Horta-Guinardó,41,La Rioja,0
la Clota,2018,7,Horta-Guinardó,42,La Rioja,0
Horta,2018,7,Horta-Guinardó,43,La Rioja,5
Vilapicina i la Torre Llobeta,2018,8,Nou Barris,44,La Rioja,5
Porta,2018,8,Nou Barris,45,La Rioja,3
el Turó de la Peira,2018,8,Nou Barris,46,La Rioja,1
Can Peguera,2018,8,Nou Barris,47,La Rioja,0
la Guineueta,2018,8,Nou Barris,48,La Rioja,0
Canyelles,2018,8,Nou Barris,49,La Rioja,0
les Roquetes,2018,8,Nou Barris,50,La Rioja,2
Verdun,2018,8,Nou Barris,51,La Rioja,3
la Prosperitat,2018,8,Nou Barris,52,La Rioja,1
la Trinitat Nova,2018,8,Nou Barris,53,La Rioja,0
Torre Baró,2018,8,Nou Barris,54,La Rioja,0
Ciutat Meridiana,2018,8,Nou Barris,55,La Rioja,1
Vallbona,2018,8,Nou Barris,56,La Rioja,0
la Trinitat Vella,2018,9,Sant Andreu,57,La Rioja,0
Baró de Viver,2018,9,Sant Andreu,58,La Rioja,0
el Bon Pastor,2018,9,Sant Andreu,59,La Rioja,0
Sant Andreu,2018,9,Sant Andreu,60,La Rioja,3
la Sagrera,2018,9,Sant Andreu,61,La Rioja,0
el Congrés i els Indians,2018,9,Sant Andreu,62,La Rioja,2
Navas,2018,9,Sant Andreu,63,La Rioja,0
el Camp de l'Arpa del Clot,2018,10,Sant Martí,64,La Rioja,1
el Clot,2018,10,Sant Martí,65,La Rioja,1
el Parc i la Llacuna del Poblenou,2018,10,Sant Martí,66,La Rioja,4
la Vila Olímpica del Poblenou,2018,10,Sant Martí,67,La Rioja,0
el Poblenou,2018,10,Sant Martí,68,La Rioja,1
Diagonal Mar i el Front Marítim del Poblenou,2018,10,Sant Martí,69,La Rioja,2
el Besòs i el Maresme,2018,10,Sant Martí,70,La Rioja,4
Provençals del Poblenou,2018,10,Sant Martí,71,La Rioja,0
Sant Martí de Provençals,2018,10,Sant Martí,72,La Rioja,2
la Verneda i la Pau,2018,10,Sant Martí,73,La Rioja,4
el Raval,2018,1,Ciutat Vella,1,Ceuta,1
el Barri Gòtic,2018,1,Ciutat Vella,2,Ceuta,0
la Barceloneta,2018,1,Ciutat Vella,3,Ceuta,0
"Sant Pere, Santa Caterina i la Ribera",2018,1,Ciutat Vella,4,Ceuta,0
el Fort Pienc,2018,2,Eixample,5,Ceuta,0
la Sagrada Família,2018,2,Eixample,6,Ceuta,0
la Dreta de l'Eixample,2018,2,Eixample,7,Ceuta,0
l'Antiga Esquerra de l'Eixample,2018,2,Eixample,8,Ceuta,0
la Nova Esquerra de l'Eixample,2018,2,Eixample,9,Ceuta,0
Sant Antoni,2018,2,Eixample,10,Ceuta,0
el Poble Sec,2018,3,Sants-Montjuïc,11,Ceuta,0
la Marina del Prat Vermell,2018,3,Sants-Montjuïc,12,Ceuta,0
la Marina de Port,2018,3,Sants-Montjuïc,13,Ceuta,0
la Font de la Guatlla,2018,3,Sants-Montjuïc,14,Ceuta,0
Hostafrancs,2018,3,Sants-Montjuïc,15,Ceuta,0
la Bordeta,2018,3,Sants-Montjuïc,16,Ceuta,0
Sants - Badal,2018,3,Sants-Montjuïc,17,Ceuta,1
Sants,2018,3,Sants-Montjuïc,18,Ceuta,2
les Corts,2018,4,Les Corts,19,Ceuta,0
la Maternitat i Sant Ramon,2018,4,Les Corts,20,Ceuta,0
Pedralbes,2018,4,Les Corts,21,Ceuta,0
"Vallvidrera, el Tibidabo i les Planes",2018,5,Sarrià-Sant Gervasi,22,Ceuta,1
Sarrià,2018,5,Sarrià-Sant Gervasi,23,Ceuta,0
les Tres Torres,2018,5,Sarrià-Sant Gervasi,24,Ceuta,0
Sant Gervasi - la Bonanova,2018,5,Sarrià-Sant Gervasi,25,Ceuta,0
Sant Gervasi - Galvany,2018,5,Sarrià-Sant Gervasi,26,Ceuta,0
el Putxet i el Farró,2018,5,Sarrià-Sant Gervasi,27,Ceuta,0
Vallcarca i els Penitents,2018,6,Gràcia,28,Ceuta,0
el Coll,2018,6,Gràcia,29,Ceuta,0
la Salut,2018,6,Gràcia,30,Ceuta,0
la Vila de Gràcia,2018,6,Gràcia,31,Ceuta,1
el Camp d'en Grassot i Gràcia Nova,2018,6,Gràcia,32,Ceuta,0
el Baix Guinardó,2018,7,Horta-Guinardó,33,Ceuta,0
Can Baró,2018,7,Horta-Guinardó,34,Ceuta,0
el Guinardó,2018,7,Horta-Guinardó,35,Ceuta,0
la Font d'en Fargues,2018,7,Horta-Guinardó,36,Ceuta,0
el Carmel,2018,7,Horta-Guinardó,37,Ceuta,0
la Teixonera,2018,7,Horta-Guinardó,38,Ceuta,0
Sant Genís dels Agudells,2018,7,Horta-Guinardó,39,Ceuta,0
Montbau,2018,7,Horta-Guinardó,40,Ceuta,0
la Vall d'Hebron,2018,7,Horta-Guinardó,41,Ceuta,0
la Clota,2018,7,Horta-Guinardó,42,Ceuta,0
Horta,2018,7,Horta-Guinardó,43,Ceuta,0
Vilapicina i la Torre Llobeta,2018,8,Nou Barris,44,Ceuta,0
Porta,2018,8,Nou Barris,45,Ceuta,0
el Turó de la Peira,2018,8,Nou Barris,46,Ceuta,0
Can Peguera,2018,8,Nou Barris,47,Ceuta,0
la Guineueta,2018,8,Nou Barris,48,Ceuta,0
Canyelles,2018,8,Nou Barris,49,Ceuta,0
les Roquetes,2018,8,Nou Barris,50,Ceuta,0
Verdun,2018,8,Nou Barris,51,Ceuta,0
la Prosperitat,2018,8,Nou Barris,52,Ceuta,0
la Trinitat Nova,2018,8,Nou Barris,53,Ceuta,0
Torre Baró,2018,8,Nou Barris,54,Ceuta,0
Ciutat Meridiana,2018,8,Nou Barris,55,Ceuta,0
Vallbona,2018,8,Nou Barris,56,Ceuta,0
la Trinitat Vella,2018,9,Sant Andreu,57,Ceuta,0
Baró de Viver,2018,9,Sant Andreu,58,Ceuta,0
el Bon Pastor,2018,9,Sant Andreu,59,Ceuta,0
Sant Andreu,2018,9,Sant Andreu,60,Ceuta,0
la Sagrera,2018,9,Sant Andreu,61,Ceuta,1
el Congrés i els Indians,2018,9,Sant Andreu,62,Ceuta,0
Navas,2018,9,Sant Andreu,63,Ceuta,0
el Camp de l'Arpa del Clot,2018,10,Sant Martí,64,Ceuta,0
el Clot,2018,10,Sant Martí,65,Ceuta,1
el Parc i la Llacuna del Poblenou,2018,10,Sant Martí,66,Ceuta,0
la Vila Olímpica del Poblenou,2018,10,Sant Martí,67,Ceuta,0
el Poblenou,2018,10,Sant Martí,68,Ceuta,0
Diagonal Mar i el Front Marítim del Poblenou,2018,10,Sant Martí,69,Ceuta,0
el Besòs i el Maresme,2018,10,Sant Martí,70,Ceuta,0
Provençals del Poblenou,2018,10,Sant Martí,71,Ceuta,0
Sant Martí de Provençals,2018,10,Sant Martí,72,Ceuta,0
la Verneda i la Pau,2018,10,Sant Martí,73,Ceuta,0
el Raval,2018,1,Ciutat Vella,1,Melilla,0
el Barri Gòtic,2018,1,Ciutat Vella,2,Melilla,1
la Barceloneta,2018,1,Ciutat Vella,3,Melilla,2
"Sant Pere, Santa Caterina i la Ribera",2018,1,Ciutat Vella,4,Melilla,0
el Fort Pienc,2018,2,Eixample,5,Melilla,0
la Sagrada Família,2018,2,Eixample,6,Melilla,0
la Dreta de l'Eixample,2018,2,Eixample,7,Melilla,0
l'Antiga Esquerra de l'Eixample,2018,2,Eixample,8,Melilla,2
la Nova Esquerra de l'Eixample,2018,2,Eixample,9,Melilla,0
Sant Antoni,2018,2,Eixample,10,Melilla,1
el Poble Sec,2018,3,Sants-Montjuïc,11,Melilla,2
la Marina del Prat Vermell,2018,3,Sants-Montjuïc,12,Melilla,0
la Marina de Port,2018,3,Sants-Montjuïc,13,Melilla,2
la Font de la Guatlla,2018,3,Sants-Montjuïc,14,Melilla,1
Hostafrancs,2018,3,Sants-Montjuïc,15,Melilla,2
la Bordeta,2018,3,Sants-Montjuïc,16,Melilla,0
Sants - Badal,2018,3,Sants-Montjuïc,17,Melilla,0
Sants,2018,3,Sants-Montjuïc,18,Melilla,0
les Corts,2018,4,Les Corts,19,Melilla,1
la Maternitat i Sant Ramon,2018,4,Les Corts,20,Melilla,1
Pedralbes,2018,4,Les Corts,21,Melilla,0
"Vallvidrera, el Tibidabo i les Planes",2018,5,Sarrià-Sant Gervasi,22,Melilla,0
Sarrià,2018,5,Sarrià-Sant Gervasi,23,Melilla,0
les Tres Torres,2018,5,Sarrià-Sant Gervasi,24,Melilla,0
Sant Gervasi - la Bonanova,2018,5,Sarrià-Sant Gervasi,25,Melilla,0
Sant Gervasi - Galvany,2018,5,Sarrià-Sant Gervasi,26,Melilla,2
el Putxet i el Farró,2018,5,Sarrià-Sant Gervasi,27,Melilla,0
Vallcarca i els Penitents,2018,6,Gràcia,28,Melilla,0
el Coll,2018,6,Gràcia,29,Melilla,0
la Salut,2018,6,Gràcia,30,Melilla,1
la Vila de Gràcia,2018,6,Gràcia,31,Melilla,0
el Camp d'en Grassot i Gràcia Nova,2018,6,Gràcia,32,Melilla,1
el Baix Guinardó,2018,7,Horta-Guinardó,33,Melilla,0
Can Baró,2018,7,Horta-Guinardó,34,Melilla,0
el Guinardó,2018,7,Horta-Guinardó,35,Melilla,0
la Font d'en Fargues,2018,7,Horta-Guinardó,36,Melilla,0
el Carmel,2018,7,Horta-Guinardó,37,Melilla,0
la Teixonera,2018,7,Horta-Guinardó,38,Melilla,0
Sant Genís dels Agudells,2018,7,Horta-Guinardó,39,Melilla,0
Montbau,2018,7,Horta-Guinardó,40,Melilla,0
la Vall d'Hebron,2018,7,Horta-Guinardó,41,Melilla,0
la Clota,2018,7,Horta-Guinardó,42,Melilla,1
Horta,2018,7,Horta-Guinardó,43,Melilla,0
Vilapicina i la Torre Llobeta,2018,8,Nou Barris,44,Melilla,0
Porta,2018,8,Nou Barris,45,Melilla,0
el Turó de la Peira,2018,8,Nou Barris,46,Melilla,0
Can Peguera,2018,8,Nou Barris,47,Melilla,0
la Guineueta,2018,8,Nou Barris,48,Melilla,0
Canyelles,2018,8,Nou Barris,49,Melilla,0
les Roquetes,2018,8,Nou Barris,50,Melilla,0
Verdun,2018,8,Nou Barris,51,Melilla,0
la Prosperitat,2018,8,Nou Barris,52,Melilla,0
la Trinitat Nova,2018,8,Nou Barris,53,Melilla,0
Torre Baró,2018,8,Nou Barris,54,Melilla,1
Ciutat Meridiana,2018,8,Nou Barris,55,Melilla,0
Vallbona,2018,8,Nou Barris,56,Melilla,0
la Trinitat Vella,2018,9,Sant Andreu,57,Melilla,0
Baró de Viver,2018,9,Sant Andreu,58,Melilla,0
el Bon Pastor,2018,9,Sant Andreu,59,Melilla,1
Sant Andreu,2018,9,Sant Andreu,60,Melilla,0
la Sagrera,2018,9,Sant Andreu,61,Melilla,1
el Congrés i els Indians,2018,9,Sant Andreu,62,Melilla,1
Navas,2018,9,Sant Andreu,63,Melilla,0
el Camp de l'Arpa del Clot,2018,10,Sant Martí,64,Melilla,1
el Clot,2018,10,Sant Martí,65,Melilla,0
el Parc i la Llacuna del Poblenou,2018,10,Sant Martí,66,Melilla,0
la Vila Olímpica del Poblenou,2018,10,Sant Martí,67,Melilla,0
el Poblenou,2018,10,Sant Martí,68,Melilla,0
Diagonal Mar i el Front Marítim del Poblenou,2018,10,Sant Martí,69,Melilla,0
el Besòs i el Maresme,2018,10,Sant Martí,70,Melilla,0
Provençals del Poblenou,2018,10,Sant Martí,71,Melilla,0
Sant Martí de Provençals,2018,10,Sant Martí,72,Melilla,0
la Verneda i la Pau,2018,10,Sant Martí,73,Melilla,0
el Raval,2018,1,Ciutat Vella,1,Extranjero,246
el Barri Gòtic,2018,1,Ciutat Vella,2,Extranjero,91
la Barceloneta,2018,1,Ciutat Vella,3,Extranjero,58
"Sant Pere, Santa Caterina i la Ribera",2018,1,Ciutat Vella,4,Extranjero,135
el Fort Pienc,2018,2,Eixample,5,Extranjero,90
la Sagrada Família,2018,2,Eixample,6,Extranjero,216
la Dreta de l'Eixample,2018,2,Eixample,7,Extranjero,185
l'Antiga Esquerra de l'Eixample,2018,2,Eixample,8,Extranjero,182
la Nova Esquerra de l'Eixample,2018,2,Eixample,9,Extranjero,205
Sant Antoni,2018,2,Eixample,10,Extranjero,133
el Poble Sec,2018,3,Sants-Montjuïc,11,Extranjero,193
la Marina del Prat Vermell,2018,3,Sants-Montjuïc,12,Extranjero,0
la Marina de Port,2018,3,Sants-Montjuïc,13,Extranjero,66
la Font de la Guatlla,2018,3,Sants-Montjuïc,14,Extranjero,29
Hostafrancs,2018,3,Sants-Montjuïc,15,Extranjero,49
la Bordeta,2018,3,Sants-Montjuïc,16,Extranjero,26
Sants - Badal,2018,3,Sants-Montjuïc,17,Extranjero,65
Sants,2018,3,Sants-Montjuïc,18,Extranjero,129
les Corts,2018,4,Les Corts,19,Extranjero,169
la Maternitat i Sant Ramon,2018,4,Les Corts,20,Extranjero,89
Pedralbes,2018,4,Les Corts,21,Extranjero,76
"Vallvidrera, el Tibidabo i les Planes",2018,5,Sarrià-Sant Gervasi,22,Extranjero,16
Sarrià,2018,5,Sarrià-Sant Gervasi,23,Extranjero,118
les Tres Torres,2018,5,Sarrià-Sant Gervasi,24,Extranjero,104
Sant Gervasi - la Bonanova,2018,5,Sarrià-Sant Gervasi,25,Extranjero,108
Sant Gervasi - Galvany,2018,5,Sarrià-Sant Gervasi,26,Extranjero,209
el Putxet i el Farró,2018,5,Sarrià-Sant Gervasi,27,Extranjero,116
Vallcarca i els Penitents,2018,6,Gràcia,28,Extranjero,51
el Coll,2018,6,Gràcia,29,Extranjero,19
la Salut,2018,6,Gràcia,30,Extranjero,46
la Vila de Gràcia,2018,6,Gràcia,31,Extranjero,194
el Camp d'en Grassot i Gràcia Nova,2018,6,Gràcia,32,Extranjero,98
el Baix Guinardó,2018,7,Horta-Guinardó,33,Extranjero,67
Can Baró,2018,7,Horta-Guinardó,34,Extranjero,17
el Guinardó,2018,7,Horta-Guinardó,35,Extranjero,113
la Font d'en Fargues,2018,7,Horta-Guinardó,36,Extranjero,10
el Carmel,2018,7,Horta-Guinardó,37,Extranjero,67
la Teixonera,2018,7,Horta-Guinardó,38,Extranjero,25
Sant Genís dels Agudells,2018,7,Horta-Guinardó,39,Extranjero,15
Montbau,2018,7,Horta-Guinardó,40,Extranjero,7
la Vall d'Hebron,2018,7,Horta-Guinardó,41,Extranjero,11
la Clota,2018,7,Horta-Guinardó,42,Extranjero,1
Horta,2018,7,Horta-Guinardó,43,Extranjero,43
Vilapicina i la Torre Llobeta,2018,8,Nou Barris,44,Extranjero,77
Porta,2018,8,Nou Barris,45,Extranjero,31
el Turó de la Peira,2018,8,Nou Barris,46,Extranjero,41
Can Peguera,2018,8,Nou Barris,47,Extranjero,3
la Guineueta,2018,8,Nou Barris,48,Extranjero,24
Canyelles,2018,8,Nou Barris,49,Extranjero,8
les Roquetes,2018,8,Nou Barris,50,Extranjero,35
Verdun,2018,8,Nou Barris,51,Extranjero,27
la Prosperitat,2018,8,Nou Barris,52,Extranjero,33
la Trinitat Nova,2018,8,Nou Barris,53,Extranjero,12
Torre Baró,2018,8,Nou Barris,54,Extranjero,4
Ciutat Meridiana,2018,8,Nou Barris,55,Extranjero,47
Vallbona,2018,8,Nou Barris,56,Extranjero,4
la Trinitat Vella,2018,9,Sant Andreu,57,Extranjero,42
Baró de Viver,2018,9,Sant Andreu,58,Extranjero,6
el Bon Pastor,2018,9,Sant Andreu,59,Extranjero,15
Sant Andreu,2018,9,Sant Andreu,60,Extranjero,89
la Sagrera,2018,9,Sant Andreu,61,Extranjero,53
el Congrés i els Indians,2018,9,Sant Andreu,62,Extranjero,32
Navas,2018,9,Sant Andreu,63,Extranjero,62
el Camp de l'Arpa del Clot,2018,10,Sant Martí,64,Extranjero,137
el Clot,2018,10,Sant Martí,65,Extranjero,64
el Parc i la Llacuna del Poblenou,2018,10,Sant Martí,66,Extranjero,60
la Vila Olímpica del Poblenou,2018,10,Sant Martí,67,Extranjero,31
el Poblenou,2018,10,Sant Martí,68,Extranjero,86
Diagonal Mar i el Front Marítim del Poblenou,2018,10,Sant Martí,69,Extranjero,42
el Besòs i el Maresme,2018,10,Sant Martí,70,Extranjero,68
Provençals del Poblenou,2018,10,Sant Martí,71,Extranjero,52
Sant Martí de Provençals,2018,10,Sant Martí,72,Extranjero,45
la Verneda i la Pau,2018,10,Sant Martí,73,Extranjero,45
el Raval,2019,1,Ciutat Vella,1,Andalucía,69
el Barri Gòtic,2019,1,Ciutat Vella,2,Andalucía,61
la Barceloneta,2019,1,Ciutat Vella,3,Andalucía,41
"Sant Pere, Santa Caterina i la Ribera",2019,1,Ciutat Vella,4,Andalucía,37
el Fort Pienc,2019,2,Eixample,5,Andalucía,64
la Sagrada Família,2019,2,Eixample,6,Andalucía,81
la Dreta de l'Eixample,2019,2,Eixample,7,Andalucía,56
l'Antiga Esquerra de l'Eixample,2019,2,Eixample,8,Andalucía,68
la Nova Esquerra de l'Eixample,2019,2,Eixample,9,Andalucía,52
Sant Antoni,2019,2,Eixample,10,Andalucía,59
el Poble Sec,2019,3,Sants-Montjuïc,11,Andalucía,63
la Marina del Prat Vermell,2019,3,Sants-Montjuïc,12,Andalucía,0
la Marina de Port,2019,3,Sants-Montjuïc,13,Andalucía,35
la Font de la Guatlla,2019,3,Sants-Montjuïc,14,Andalucía,14
Hostafrancs,2019,3,Sants-Montjuïc,15,Andalucía,22
la Bordeta,2019,3,Sants-Montjuïc,16,Andalucía,24
Sants - Badal,2019,3,Sants-Montjuïc,17,Andalucía,26
Sants,2019,3,Sants-Montjuïc,18,Andalucía,76
les Corts,2019,4,Les Corts,19,Andalucía,53
la Maternitat i Sant Ramon,2019,4,Les Corts,20,Andalucía,30
Pedralbes,2019,4,Les Corts,21,Andalucía,21
"Vallvidrera, el Tibidabo i les Planes",2019,5,Sarrià-Sant Gervasi,22,Andalucía,3
Sarrià,2019,5,Sarrià-Sant Gervasi,23,Andalucía,25
les Tres Torres,2019,5,Sarrià-Sant Gervasi,24,Andalucía,6
Sant Gervasi - la Bonanova,2019,5,Sarrià-Sant Gervasi,25,Andalucía,15
Sant Gervasi - Galvany,2019,5,Sarrià-Sant Gervasi,26,Andalucía,27
el Putxet i el Farró,2019,5,Sarrià-Sant Gervasi,27,Andalucía,22
Vallcarca i els Penitents,2019,6,Gràcia,28,Andalucía,18
el Coll,2019,6,Gràcia,29,Andalucía,15
la Salut,2019,6,Gràcia,30,Andalucía,16
la Vila de Gràcia,2019,6,Gràcia,31,Andalucía,60
el Camp d'en Grassot i Gràcia Nova,2019,6,Gràcia,32,Andalucía,30
el Baix Guinardó,2019,7,Horta-Guinardó,33,Andalucía,29
Can Baró,2019,7,Horta-Guinardó,34,Andalucía,12
el Guinardó,2019,7,Horta-Guinardó,35,Andalucía,31
la Font d'en Fargues,2019,7,Horta-Guinardó,36,Andalucía,9
el Carmel,2019,7,Horta-Guinardó,37,Andalucía,54
la Teixonera,2019,7,Horta-Guinardó,38,Andalucía,12
Sant Genís dels Agudells,2019,7,Horta-Guinardó,39,Andalucía,11
Montbau,2019,7,Horta-Guinardó,40,Andalucía,5
la Vall d'Hebron,2019,7,Horta-Guinardó,41,Andalucía,11
la Clota,2019,7,Horta-Guinardó,42,Andalucía,4
Horta,2019,7,Horta-Guinardó,43,Andalucía,44
Vilapicina i la Torre Llobeta,2019,8,Nou Barris,44,Andalucía,22
Porta,2019,8,Nou Barris,45,Andalucía,28
el Turó de la Peira,2019,8,Nou Barris,46,Andalucía,25
Can Peguera,2019,8,Nou Barris,47,Andalucía,4
la Guineueta,2019,8,Nou Barris,48,Andalucía,22
Canyelles,2019,8,Nou Barris,49,Andalucía,14
les Roquetes,2019,8,Nou Barris,50,Andalucía,18
Verdun,2019,8,Nou Barris,51,Andalucía,31
la Prosperitat,2019,8,Nou Barris,52,Andalucía,23
la Trinitat Nova,2019,8,Nou Barris,53,Andalucía,4
Torre Baró,2019,8,Nou Barris,54,Andalucía,1
Ciutat Meridiana,2019,8,Nou Barris,55,Andalucía,12
Vallbona,2019,8,Nou Barris,56,Andalucía,1
la Trinitat Vella,2019,9,Sant Andreu,57,Andalucía,16
Baró de Viver,2019,9,Sant Andreu,58,Andalucía,3
el Bon Pastor,2019,9,Sant Andreu,59,Andalucía,14
Sant Andreu,2019,9,Sant Andreu,60,Andalucía,57
la Sagrera,2019,9,Sant Andreu,61,Andalucía,35
el Congrés i els Indians,2019,9,Sant Andreu,62,Andalucía,15
Navas,2019,9,Sant Andreu,63,Andalucía,19
el Camp de l'Arpa del Clot,2019,10,Sant Martí,64,Andalucía,42
el Clot,2019,10,Sant Martí,65,Andalucía,34
el Parc i la Llacuna del Poblenou,2019,10,Sant Martí,66,Andalucía,25
la Vila Olímpica del Poblenou,2019,10,Sant Martí,67,Andalucía,2
el Poblenou,2019,10,Sant Martí,68,Andalucía,43
Diagonal Mar i el Front Marítim del Poblenou,2019,10,Sant Martí,69,Andalucía,19
el Besòs i el Maresme,2019,10,Sant Martí,70,Andalucía,36
Provençals del Poblenou,2019,10,Sant Martí,71,Andalucía,24
Sant Martí de Provençals,2019,10,Sant Martí,72,Andalucía,32
la Verneda i la Pau,2019,10,Sant Martí,73,Andalucía,39
el Raval,2019,1,Ciutat Vella,1,Aragón,31
el Barri Gòtic,2019,1,Ciutat Vella,2,Aragón,28
la Barceloneta,2019,1,Ciutat Vella,3,Aragón,15
"Sant Pere, Santa Caterina i la Ribera",2019,1,Ciutat Vella,4,Aragón,13
el Fort Pienc,2019,2,Eixample,5,Aragón,18
la Sagrada Família,2019,2,Eixample,6,Aragón,20
la Dreta de l'Eixample,2019,2,Eixample,7,Aragón,25
l'Antiga Esquerra de l'Eixample,2019,2,Eixample,8,Aragón,27
la Nova Esquerra de l'Eixample,2019,2,Eixample,9,Aragón,28
Sant Antoni,2019,2,Eixample,10,Aragón,22
el Poble Sec,2019,3,Sants-Montjuïc,11,Aragón,24
la Marina del Prat Vermell,2019,3,Sants-Montjuïc,12,Aragón,1
la Marina de Port,2019,3,Sants-Montjuïc,13,Aragón,13
la Font de la Guatlla,2019,3,Sants-Montjuïc,14,Aragón,9
Hostafrancs,2019,3,Sants-Montjuïc,15,Aragón,17
la Bordeta,2019,3,Sants-Montjuïc,16,Aragón,11
Sants - Badal,2019,3,Sants-Montjuïc,17,Aragón,21
Sants,2019,3,Sants-Montjuïc,18,Aragón,49
les Corts,2019,4,Les Corts,19,Aragón,21
la Maternitat i Sant Ramon,2019,4,Les Corts,20,Aragón,4
Pedralbes,2019,4,Les Corts,21,Aragón,10
"Vallvidrera, el Tibidabo i les Planes",2019,5,Sarrià-Sant Gervasi,22,Aragón,2
Sarrià,2019,5,Sarrià-Sant Gervasi,23,Aragón,11
les Tres Torres,2019,5,Sarrià-Sant Gervasi,24,Aragón,5
Sant Gervasi - la Bonanova,2019,5,Sarrià-Sant Gervasi,25,Aragón,9
Sant Gervasi - Galvany,2019,5,Sarrià-Sant Gervasi,26,Aragón,14
el Putxet i el Farró,2019,5,Sarrià-Sant Gervasi,27,Aragón,12
Vallcarca i els Penitents,2019,6,Gràcia,28,Aragón,4
el Coll,2019,6,Gràcia,29,Aragón,4
la Salut,2019,6,Gràcia,30,Aragón,8
la Vila de Gràcia,2019,6,Gràcia,31,Aragón,31
el Camp d'en Grassot i Gràcia Nova,2019,6,Gràcia,32,Aragón,17
el Baix Guinardó,2019,7,Horta-Guinardó,33,Aragón,8
Can Baró,2019,7,Horta-Guinardó,34,Aragón,5
el Guinardó,2019,7,Horta-Guinardó,35,Aragón,14
la Font d'en Fargues,2019,7,Horta-Guinardó,36,Aragón,3
el Carmel,2019,7,Horta-Guinardó,37,Aragón,24
la Teixonera,2019,7,Horta-Guinardó,38,Aragón,4
Sant Genís dels Agudells,2019,7,Horta-Guinardó,39,Aragón,2
Montbau,2019,7,Horta-Guinardó,40,Aragón,5
la Vall d'Hebron,2019,7,Horta-Guinardó,41,Aragón,5
la Clota,2019,7,Horta-Guinardó,42,Aragón,0
Horta,2019,7,Horta-Guinardó,43,Aragón,23
Vilapicina i la Torre Llobeta,2019,8,Nou Barris,44,Aragón,5
Porta,2019,8,Nou Barris,45,Aragón,19
el Turó de la Peira,2019,8,Nou Barris,46,Aragón,7
Can Peguera,2019,8,Nou Barris,47,Aragón,0
la Guineueta,2019,8,Nou Barris,48,Aragón,9
Canyelles,2019,8,Nou Barris,49,Aragón,0
les Roquetes,2019,8,Nou Barris,50,Aragón,11
Verdun,2019,8,Nou Barris,51,Aragón,4
la Prosperitat,2019,8,Nou Barris,52,Aragón,8
la Trinitat Nova,2019,8,Nou Barris,53,Aragón,4
Torre Baró,2019,8,Nou Barris,54,Aragón,1
Ciutat Meridiana,2019,8,Nou Barris,55,Aragón,6
Vallbona,2019,8,Nou Barris,56,Aragón,0
la Trinitat Vella,2019,9,Sant Andreu,57,Aragón,5
Baró de Viver,2019,9,Sant Andreu,58,Aragón,0
el Bon Pastor,2019,9,Sant Andreu,59,Aragón,19
Sant Andreu,2019,9,Sant Andreu,60,Aragón,25
la Sagrera,2019,9,Sant Andreu,61,Aragón,19
el Congrés i els Indians,2019,9,Sant Andreu,62,Aragón,9
Navas,2019,9,Sant Andreu,63,Aragón,11
el Camp de l'Arpa del Clot,2019,10,Sant Martí,64,Aragón,23
el Clot,2019,10,Sant Martí,65,Aragón,14
el Parc i la Llacuna del Poblenou,2019,10,Sant Martí,66,Aragón,4
