,districtName,year,districtCode,neighborhoodCode,neighborhoodName,5YearAge,count
5588,Horta-Guinardó,2018,7,41,la Vall d'Hebron,65-69,2
5589,Horta-Guinardó,2018,7,42,la Clota,65-69,0
5590,Horta-Guinardó,2018,7,43,Horta,65-69,25
5591,Nou Barris,2018,8,44,Vilapicina i la Torre Llobeta,65-69,26
5592,Nou Barris,2018,8,45,Porta,65-69,20
5593,Nou Barris,2018,8,46,el Turó de la Peira,65-69,13
5594,Nou Barris,2018,8,47,Can Peguera,65-69,3
5595,Nou Barris,2018,8,48,la Guineueta,65-69,12
5596,Nou Barris,2018,8,49,Canyelles,65-69,5
5597,Nou Barris,2018,8,50,les Roquetes,65-69,17
5598,Nou Barris,2018,8,51,Verdun,65-69,7
5599,Nou Barris,2018,8,52,la Prosperitat,65-69,15
5600,Nou Barris,2018,8,53,la Trinitat Nova,65-69,4
5601,Nou Barris,2018,8,54,Torre Baró,65-69,0
5602,Nou Barris,2018,8,55,Ciutat Meridiana,65-69,10
5603,Nou Barris,2018,8,56,Vallbona,65-69,1
5604,Sant Andreu,2018,9,57,la Trinitat Vella,65-69,11
5605,Sant Andreu,2018,9,58,Baró de Viver,65-69,2
5606,Sant Andreu,2018,9,59,el Bon Pastor,65-69,8
5607,Sant Andreu,2018,9,60,Sant Andreu,65-69,52
5608,Sant Andreu,2018,9,61,la Sagrera,65-69,32
5609,Sant Andreu,2018,9,62,el Congrés i els Indians,65-69,14
5610,Sant Andreu,2018,9,63,Navas,65-69,17
5611,Sant Martí,2018,10,64,el Camp de l'Arpa del Clot,65-69,35
5612,Sant Martí,2018,10,65,el Clot,65-69,31
5613,Sant Martí,2018,10,66,el Parc i la Llacuna del Poblenou,65-69,13
5614,Sant Martí,2018,10,67,la Vila Olímpica del Poblenou,65-69,4
5615,Sant Martí,2018,10,68,el Poblenou,65-69,24
5616,Sant Martí,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,65-69,10
5617,Sant Martí,2018,10,70,el Besòs i el Maresme,65-69,26
5618,Sant Martí,2018,10,71,Provençals del Poblenou,65-69,24
5619,Sant Martí,2018,10,72,Sant Martí de Provençals,65-69,30
5620,Sant Martí,2018,10,73,la Verneda i la Pau,65-69,22
5621,Ciutat Vella,2018,1,1,el Raval,70-74,19
5622,Ciutat Vella,2018,1,2,el Barri Gòtic,70-74,14
5623,Ciutat Vella,2018,1,3,la Barceloneta,70-74,10
5624,Ciutat Vella,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",70-74,12
5625,Eixample,2018,2,5,el Fort Pienc,70-74,24
5626,Eixample,2018,2,6,la Sagrada Família,70-74,40
5627,Eixample,2018,2,7,la Dreta de l'Eixample,70-74,42
5628,Eixample,2018,2,8,l'Antiga Esquerra de l'Eixample,70-74,31
5629,Eixample,2018,2,9,la Nova Esquerra de l'Eixample,70-74,44
5630,Eixample,2018,2,10,Sant Antoni,70-74,25
5631,Sants-Montjuïc,2018,3,11,el Poble Sec,70-74,25
5632,Sants-Montjuïc,2018,3,12,la Marina del Prat Vermell,70-74,1
5633,Sants-Montjuïc,2018,3,13,la Marina de Port,70-74,22
5634,Sants-Montjuïc,2018,3,14,la Font de la Guatlla,70-74,11
5635,Sants-Montjuïc,2018,3,15,Hostafrancs,70-74,8
5636,Sants-Montjuïc,2018,3,16,la Bordeta,70-74,8
5637,Sants-Montjuïc,2018,3,17,Sants - Badal,70-74,21
5638,Sants-Montjuïc,2018,3,18,Sants,70-74,28
5639,Les Corts,2018,4,19,les Corts,70-74,37
5640,Les Corts,2018,4,20,la Maternitat i Sant Ramon,70-74,20
5641,Les Corts,2018,4,21,Pedralbes,70-74,6
5642,Sarrià-Sant Gervasi,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",70-74,3
5643,Sarrià-Sant Gervasi,2018,5,23,Sarrià,70-74,18
5644,Sarrià-Sant Gervasi,2018,5,24,les Tres Torres,70-74,9
5645,Sarrià-Sant Gervasi,2018,5,25,Sant Gervasi - la Bonanova,70-74,15
5646,Sarrià-Sant Gervasi,2018,5,26,Sant Gervasi - Galvany,70-74,31
5647,Sarrià-Sant Gervasi,2018,5,27,el Putxet i el Farró,70-74,25
5648,Gràcia,2018,6,28,Vallcarca i els Penitents,70-74,12
5649,Gràcia,2018,6,29,el Coll,70-74,7
5650,Gràcia,2018,6,30,la Salut,70-74,4
5651,Gràcia,2018,6,31,la Vila de Gràcia,70-74,26
5652,Gràcia,2018,6,32,el Camp d'en Grassot i Gràcia Nova,70-74,25
5653,Horta-Guinardó,2018,7,33,el Baix Guinardó,70-74,16
5654,Horta-Guinardó,2018,7,34,Can Baró,70-74,11
5655,Horta-Guinardó,2018,7,35,el Guinardó,70-74,24
5656,Horta-Guinardó,2018,7,36,la Font d'en Fargues,70-74,7
5657,Horta-Guinardó,2018,7,37,el Carmel,70-74,31
5658,Horta-Guinardó,2018,7,38,la Teixonera,70-74,8
5659,Horta-Guinardó,2018,7,39,Sant Genís dels Agudells,70-74,5
5660,Horta-Guinardó,2018,7,40,Montbau,70-74,3
5661,Horta-Guinardó,2018,7,41,la Vall d'Hebron,70-74,5
5662,Horta-Guinardó,2018,7,42,la Clota,70-74,0
5663,Horta-Guinardó,2018,7,43,Horta,70-74,12
5664,Nou Barris,2018,8,44,Vilapicina i la Torre Llobeta,70-74,18
5665,Nou Barris,2018,8,45,Porta,70-74,14
5666,Nou Barris,2018,8,46,el Turó de la Peira,70-74,9
5667,Nou Barris,2018,8,47,Can Peguera,70-74,0
5668,Nou Barris,2018,8,48,la Guineueta,70-74,17
5669,Nou Barris,2018,8,49,Canyelles,70-74,4
5670,Nou Barris,2018,8,50,les Roquetes,70-74,13
5671,Nou Barris,2018,8,51,Verdun,70-74,11
5672,Nou Barris,2018,8,52,la Prosperitat,70-74,14
5673,Nou Barris,2018,8,53,la Trinitat Nova,70-74,4
5674,Nou Barris,2018,8,54,Torre Baró,70-74,0
5675,Nou Barris,2018,8,55,Ciutat Meridiana,70-74,15
5676,Nou Barris,2018,8,56,Vallbona,70-74,1
5677,Sant Andreu,2018,9,57,la Trinitat Vella,70-74,8
5678,Sant Andreu,2018,9,58,Baró de Viver,70-74,1
5679,Sant Andreu,2018,9,59,el Bon Pastor,70-74,10
5680,Sant Andreu,2018,9,60,Sant Andreu,70-74,50
5681,Sant Andreu,2018,9,61,la Sagrera,70-74,21
5682,Sant Andreu,2018,9,62,el Congrés i els Indians,70-74,6
5683,Sant Andreu,2018,9,63,Navas,70-74,20
5684,Sant Martí,2018,10,64,el Camp de l'Arpa del Clot,70-74,29
5685,Sant Martí,2018,10,65,el Clot,70-74,20
5686,Sant Martí,2018,10,66,el Parc i la Llacuna del Poblenou,70-74,6
5687,Sant Martí,2018,10,67,la Vila Olímpica del Poblenou,70-74,1
5688,Sant Martí,2018,10,68,el Poblenou,70-74,19
5689,Sant Martí,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,70-74,13
5690,Sant Martí,2018,10,70,el Besòs i el Maresme,70-74,18
5691,Sant Martí,2018,10,71,Provençals del Poblenou,70-74,17
5692,Sant Martí,2018,10,72,Sant Martí de Provençals,70-74,16
5693,Sant Martí,2018,10,73,la Verneda i la Pau,70-74,16
5694,Ciutat Vella,2018,1,1,el Raval,75-79,13
5695,Ciutat Vella,2018,1,2,el Barri Gòtic,75-79,9
5696,Ciutat Vella,2018,1,3,la Barceloneta,75-79,7
5697,Ciutat Vella,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",75-79,1
5698,Eixample,2018,2,5,el Fort Pienc,75-79,18
5699,Eixample,2018,2,6,la Sagrada Família,75-79,32
5700,Eixample,2018,2,7,la Dreta de l'Eixample,75-79,21
5701,Eixample,2018,2,8,l'Antiga Esquerra de l'Eixample,75-79,29
5702,Eixample,2018,2,9,la Nova Esquerra de l'Eixample,75-79,32
5703,Eixample,2018,2,10,Sant Antoni,75-79,17
5704,Sants-Montjuïc,2018,3,11,el Poble Sec,75-79,26
5705,Sants-Montjuïc,2018,3,12,la Marina del Prat Vermell,75-79,0
5706,Sants-Montjuïc,2018,3,13,la Marina de Port,75-79,17
5707,Sants-Montjuïc,2018,3,14,la Font de la Guatlla,75-79,8
5708,Sants-Montjuïc,2018,3,15,Hostafrancs,75-79,4
5709,Sants-Montjuïc,2018,3,16,la Bordeta,75-79,7
5710,Sants-Montjuïc,2018,3,17,Sants - Badal,75-79,6
5711,Sants-Montjuïc,2018,3,18,Sants,75-79,20
5712,Les Corts,2018,4,19,les Corts,75-79,19
5713,Les Corts,2018,4,20,la Maternitat i Sant Ramon,75-79,21
5714,Les Corts,2018,4,21,Pedralbes,75-79,4
5715,Sarrià-Sant Gervasi,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",75-79,4
5716,Sarrià-Sant Gervasi,2018,5,23,Sarrià,75-79,10
5717,Sarrià-Sant Gervasi,2018,5,24,les Tres Torres,75-79,5
5718,Sarrià-Sant Gervasi,2018,5,25,Sant Gervasi - la Bonanova,75-79,17
5719,Sarrià-Sant Gervasi,2018,5,26,Sant Gervasi - Galvany,75-79,25
5720,Sarrià-Sant Gervasi,2018,5,27,el Putxet i el Farró,75-79,15
5721,Gràcia,2018,6,28,Vallcarca i els Penitents,75-79,11
5722,Gràcia,2018,6,29,el Coll,75-79,2
5723,Gràcia,2018,6,30,la Salut,75-79,4
5724,Gràcia,2018,6,31,la Vila de Gràcia,75-79,14
5725,Gràcia,2018,6,32,el Camp d'en Grassot i Gràcia Nova,75-79,21
5726,Horta-Guinardó,2018,7,33,el Baix Guinardó,75-79,7
5727,Horta-Guinardó,2018,7,34,Can Baró,75-79,8
5728,Horta-Guinardó,2018,7,35,el Guinardó,75-79,13
5729,Horta-Guinardó,2018,7,36,la Font d'en Fargues,75-79,5
5730,Horta-Guinardó,2018,7,37,el Carmel,75-79,19
5731,Horta-Guinardó,2018,7,38,la Teixonera,75-79,13
5732,Horta-Guinardó,2018,7,39,Sant Genís dels Agudells,75-79,3
5733,Horta-Guinardó,2018,7,40,Montbau,75-79,6
5734,Horta-Guinardó,2018,7,41,la Vall d'Hebron,75-79,4
5735,Horta-Guinardó,2018,7,42,la Clota,75-79,0
5736,Horta-Guinardó,2018,7,43,Horta,75-79,10
5737,Nou Barris,2018,8,44,Vilapicina i la Torre Llobeta,75-79,12
5738,Nou Barris,2018,8,45,Porta,75-79,16
5739,Nou Barris,2018,8,46,el Turó de la Peira,75-79,3
5740,Nou Barris,2018,8,47,Can Peguera,75-79,1
5741,Nou Barris,2018,8,48,la Guineueta,75-79,12
5742,Nou Barris,2018,8,49,Canyelles,75-79,4
5743,Nou Barris,2018,8,50,les Roquetes,75-79,3
5744,Nou Barris,2018,8,51,Verdun,75-79,14
5745,Nou Barris,2018,8,52,la Prosperitat,75-79,14
5746,Nou Barris,2018,8,53,la Trinitat Nova,75-79,7
5747,Nou Barris,2018,8,54,Torre Baró,75-79,1
5748,Nou Barris,2018,8,55,Ciutat Meridiana,75-79,9
5749,Nou Barris,2018,8,56,Vallbona,75-79,0
5750,Sant Andreu,2018,9,57,la Trinitat Vella,75-79,3
5751,Sant Andreu,2018,9,58,Baró de Viver,75-79,1
5752,Sant Andreu,2018,9,59,el Bon Pastor,75-79,6
5753,Sant Andreu,2018,9,60,Sant Andreu,75-79,20
5754,Sant Andreu,2018,9,61,la Sagrera,75-79,7
5755,Sant Andreu,2018,9,62,el Congrés i els Indians,75-79,7
5756,Sant Andreu,2018,9,63,Navas,75-79,14
5757,Sant Martí,2018,10,64,el Camp de l'Arpa del Clot,75-79,17
5758,Sant Martí,2018,10,65,el Clot,75-79,12
5759,Sant Martí,2018,10,66,el Parc i la Llacuna del Poblenou,75-79,3
5760,Sant Martí,2018,10,67,la Vila Olímpica del Poblenou,75-79,0
5761,Sant Martí,2018,10,68,el Poblenou,75-79,12
5762,Sant Martí,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,75-79,5
5763,Sant Martí,2018,10,70,el Besòs i el Maresme,75-79,11
5764,Sant Martí,2018,10,71,Provençals del Poblenou,75-79,9
5765,Sant Martí,2018,10,72,Sant Martí de Provençals,75-79,9
5766,Sant Martí,2018,10,73,la Verneda i la Pau,75-79,19
5767,Ciutat Vella,2018,1,1,el Raval,80-84,16
5768,Ciutat Vella,2018,1,2,el Barri Gòtic,80-84,5
5769,Ciutat Vella,2018,1,3,la Barceloneta,80-84,4
5770,Ciutat Vella,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",80-84,7
5771,Eixample,2018,2,5,el Fort Pienc,80-84,8
5772,Eixample,2018,2,6,la Sagrada Família,80-84,27
5773,Eixample,2018,2,7,la Dreta de l'Eixample,80-84,12
5774,Eixample,2018,2,8,l'Antiga Esquerra de l'Eixample,80-84,31
5775,Eixample,2018,2,9,la Nova Esquerra de l'Eixample,80-84,26
5776,Eixample,2018,2,10,Sant Antoni,80-84,22
5777,Sants-Montjuïc,2018,3,11,el Poble Sec,80-84,19
5778,Sants-Montjuïc,2018,3,12,la Marina del Prat Vermell,80-84,0
5779,Sants-Montjuïc,2018,3,13,la Marina de Port,80-84,16
5780,Sants-Montjuïc,2018,3,14,la Font de la Guatlla,80-84,2
5781,Sants-Montjuïc,2018,3,15,Hostafrancs,80-84,13
5782,Sants-Montjuïc,2018,3,16,la Bordeta,80-84,13
5783,Sants-Montjuïc,2018,3,17,Sants - Badal,80-84,12
5784,Sants-Montjuïc,2018,3,18,Sants,80-84,25
5785,Les Corts,2018,4,19,les Corts,80-84,21
5786,Les Corts,2018,4,20,la Maternitat i Sant Ramon,80-84,16
5787,Les Corts,2018,4,21,Pedralbes,80-84,8
5788,Sarrià-Sant Gervasi,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",80-84,1
5789,Sarrià-Sant Gervasi,2018,5,23,Sarrià,80-84,11
5790,Sarrià-Sant Gervasi,2018,5,24,les Tres Torres,80-84,6
5791,Sarrià-Sant Gervasi,2018,5,25,Sant Gervasi - la Bonanova,80-84,12
5792,Sarrià-Sant Gervasi,2018,5,26,Sant Gervasi - Galvany,80-84,28
5793,Sarrià-Sant Gervasi,2018,5,27,el Putxet i el Farró,80-84,12
5794,Gràcia,2018,6,28,Vallcarca i els Penitents,80-84,10
5795,Gràcia,2018,6,29,el Coll,80-84,4
5796,Gràcia,2018,6,30,la Salut,80-84,5
5797,Gràcia,2018,6,31,la Vila de Gràcia,80-84,25
5798,Gràcia,2018,6,32,el Camp d'en Grassot i Gràcia Nova,80-84,27
5799,Horta-Guinardó,2018,7,33,el Baix Guinardó,80-84,16
5800,Horta-Guinardó,2018,7,34,Can Baró,80-84,6
5801,Horta-Guinardó,2018,7,35,el Guinardó,80-84,26
5802,Horta-Guinardó,2018,7,36,la Font d'en Fargues,80-84,2
5803,Horta-Guinardó,2018,7,37,el Carmel,80-84,16
5804,Horta-Guinardó,2018,7,38,la Teixonera,80-84,6
5805,Horta-Guinardó,2018,7,39,Sant Genís dels Agudells,80-84,3
5806,Horta-Guinardó,2018,7,40,Montbau,80-84,6
5807,Horta-Guinardó,2018,7,41,la Vall d'Hebron,80-84,2
5808,Horta-Guinardó,2018,7,42,la Clota,80-84,0
5809,Horta-Guinardó,2018,7,43,Horta,80-84,11
5810,Nou Barris,2018,8,44,Vilapicina i la Torre Llobeta,80-84,13
5811,Nou Barris,2018,8,45,Porta,80-84,18
5812,Nou Barris,2018,8,46,el Turó de la Peira,80-84,13
5813,Nou Barris,2018,8,47,Can Peguera,80-84,1
5814,Nou Barris,2018,8,48,la Guineueta,80-84,6
5815,Nou Barris,2018,8,49,Canyelles,80-84,1
5816,Nou Barris,2018,8,50,les Roquetes,80-84,3
5817,Nou Barris,2018,8,51,Verdun,80-84,11
5818,Nou Barris,2018,8,52,la Prosperitat,80-84,17
5819,Nou Barris,2018,8,53,la Trinitat Nova,80-84,5
5820,Nou Barris,2018,8,54,Torre Baró,80-84,0
5821,Nou Barris,2018,8,55,Ciutat Meridiana,80-84,4
5822,Nou Barris,2018,8,56,Vallbona,80-84,0
5823,Sant Andreu,2018,9,57,la Trinitat Vella,80-84,4
5824,Sant Andreu,2018,9,58,Baró de Viver,80-84,2
5825,Sant Andreu,2018,9,59,el Bon Pastor,80-84,4
5826,Sant Andreu,2018,9,60,Sant Andreu,80-84,35
5827,Sant Andreu,2018,9,61,la Sagrera,80-84,16
5828,Sant Andreu,2018,9,62,el Congrés i els Indians,80-84,5
5829,Sant Andreu,2018,9,63,Navas,80-84,12
5830,Sant Martí,2018,10,64,el Camp de l'Arpa del Clot,80-84,19
5831,Sant Martí,2018,10,65,el Clot,80-84,10
5832,Sant Martí,2018,10,66,el Parc i la Llacuna del Poblenou,80-84,5
5833,Sant Martí,2018,10,67,la Vila Olímpica del Poblenou,80-84,2
5834,Sant Martí,2018,10,68,el Poblenou,80-84,10
5835,Sant Martí,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,80-84,8
5836,Sant Martí,2018,10,70,el Besòs i el Maresme,80-84,12
5837,Sant Martí,2018,10,71,Provençals del Poblenou,80-84,12
5838,Sant Martí,2018,10,72,Sant Martí de Provençals,80-84,14
5839,Sant Martí,2018,10,73,la Verneda i la Pau,80-84,12
5840,Ciutat Vella,2018,1,1,el Raval,85-89,17
5841,Ciutat Vella,2018,1,2,el Barri Gòtic,85-89,8
5842,Ciutat Vella,2018,1,3,la Barceloneta,85-89,12
5843,Ciutat Vella,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",85-89,8
5844,Eixample,2018,2,5,el Fort Pienc,85-89,9
5845,Eixample,2018,2,6,la Sagrada Família,85-89,27
5846,Eixample,2018,2,7,la Dreta de l'Eixample,85-89,14
5847,Eixample,2018,2,8,l'Antiga Esquerra de l'Eixample,85-89,21
5848,Eixample,2018,2,9,la Nova Esquerra de l'Eixample,85-89,34
5849,Eixample,2018,2,10,Sant Antoni,85-89,16
5850,Sants-Montjuïc,2018,3,11,el Poble Sec,85-89,16
5851,Sants-Montjuïc,2018,3,12,la Marina del Prat Vermell,85-89,0
5852,Sants-Montjuïc,2018,3,13,la Marina de Port,85-89,11
5853,Sants-Montjuïc,2018,3,14,la Font de la Guatlla,85-89,6
5854,Sants-Montjuïc,2018,3,15,Hostafrancs,85-89,2
5855,Sants-Montjuïc,2018,3,16,la Bordeta,85-89,11
5856,Sants-Montjuïc,2018,3,17,Sants - Badal,85-89,9
5857,Sants-Montjuïc,2018,3,18,Sants,85-89,15
5858,Les Corts,2018,4,19,les Corts,85-89,15
5859,Les Corts,2018,4,20,la Maternitat i Sant Ramon,85-89,15
5860,Les Corts,2018,4,21,Pedralbes,85-89,9
5861,Sarrià-Sant Gervasi,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",85-89,0
5862,Sarrià-Sant Gervasi,2018,5,23,Sarrià,85-89,18
5863,Sarrià-Sant Gervasi,2018,5,24,les Tres Torres,85-89,9
5864,Sarrià-Sant Gervasi,2018,5,25,Sant Gervasi - la Bonanova,85-89,10
5865,Sarrià-Sant Gervasi,2018,5,26,Sant Gervasi - Galvany,85-89,15
5866,Sarrià-Sant Gervasi,2018,5,27,el Putxet i el Farró,85-89,7
5867,Gràcia,2018,6,28,Vallcarca i els Penitents,85-89,5
5868,Gràcia,2018,6,29,el Coll,85-89,0
5869,Gràcia,2018,6,30,la Salut,85-89,5
5870,Gràcia,2018,6,31,la Vila de Gràcia,85-89,27
5871,Gràcia,2018,6,32,el Camp d'en Grassot i Gràcia Nova,85-89,13
5872,Horta-Guinardó,2018,7,33,el Baix Guinardó,85-89,16
5873,Horta-Guinardó,2018,7,34,Can Baró,85-89,1
5874,Horta-Guinardó,2018,7,35,el Guinardó,85-89,18
5875,Horta-Guinardó,2018,7,36,la Font d'en Fargues,85-89,4
5876,Horta-Guinardó,2018,7,37,el Carmel,85-89,15
5877,Horta-Guinardó,2018,7,38,la Teixonera,85-89,5
5878,Horta-Guinardó,2018,7,39,Sant Genís dels Agudells,85-89,5
5879,Horta-Guinardó,2018,7,40,Montbau,85-89,5
5880,Horta-Guinardó,2018,7,41,la Vall d'Hebron,85-89,2
5881,Horta-Guinardó,2018,7,42,la Clota,85-89,0
5882,Horta-Guinardó,2018,7,43,Horta,85-89,8
5883,Nou Barris,2018,8,44,Vilapicina i la Torre Llobeta,85-89,21
5884,Nou Barris,2018,8,45,Porta,85-89,13
5885,Nou Barris,2018,8,46,el Turó de la Peira,85-89,18
5886,Nou Barris,2018,8,47,Can Peguera,85-89,2
5887,Nou Barris,2018,8,48,la Guineueta,85-89,6
5888,Nou Barris,2018,8,49,Canyelles,85-89,5
5889,Nou Barris,2018,8,50,les Roquetes,85-89,7
5890,Nou Barris,2018,8,51,Verdun,85-89,8
5891,Nou Barris,2018,8,52,la Prosperitat,85-89,9
5892,Nou Barris,2018,8,53,la Trinitat Nova,85-89,7
5893,Nou Barris,2018,8,54,Torre Baró,85-89,1
5894,Nou Barris,2018,8,55,Ciutat Meridiana,85-89,4
5895,Nou Barris,2018,8,56,Vallbona,85-89,0
5896,Sant Andreu,2018,9,57,la Trinitat Vella,85-89,5
5897,Sant Andreu,2018,9,58,Baró de Viver,85-89,1
5898,Sant Andreu,2018,9,59,el Bon Pastor,85-89,5
5899,Sant Andreu,2018,9,60,Sant Andreu,85-89,26
5900,Sant Andreu,2018,9,61,la Sagrera,85-89,8
5901,Sant Andreu,2018,9,62,el Congrés i els Indians,85-89,11
5902,Sant Andreu,2018,9,63,Navas,85-89,10
5903,Sant Martí,2018,10,64,el Camp de l'Arpa del Clot,85-89,20
5904,Sant Martí,2018,10,65,el Clot,85-89,16
5905,Sant Martí,2018,10,66,el Parc i la Llacuna del Poblenou,85-89,4
5906,Sant Martí,2018,10,67,la Vila Olímpica del Poblenou,85-89,2
5907,Sant Martí,2018,10,68,el Poblenou,85-89,17
5908,Sant Martí,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,85-89,3
5909,Sant Martí,2018,10,70,el Besòs i el Maresme,85-89,22
5910,Sant Martí,2018,10,71,Provençals del Poblenou,85-89,13
5911,Sant Martí,2018,10,72,Sant Martí de Provençals,85-89,16
5912,Sant Martí,2018,10,73,la Verneda i la Pau,85-89,17
5913,Ciutat Vella,2018,1,1,el Raval,90-94,7
5914,Ciutat Vella,2018,1,2,el Barri Gòtic,90-94,3
5915,Ciutat Vella,2018,1,3,la Barceloneta,90-94,6
5916,Ciutat Vella,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",90-94,4
5917,Eixample,2018,2,5,el Fort Pienc,90-94,4
5918,Eixample,2018,2,6,la Sagrada Família,90-94,11
5919,Eixample,2018,2,7,la Dreta de l'Eixample,90-94,15
5920,Eixample,2018,2,8,l'Antiga Esquerra de l'Eixample,90-94,15
5921,Eixample,2018,2,9,la Nova Esquerra de l'Eixample,90-94,16
5922,Eixample,2018,2,10,Sant Antoni,90-94,14
5923,Sants-Montjuïc,2018,3,11,el Poble Sec,90-94,9
5924,Sants-Montjuïc,2018,3,12,la Marina del Prat Vermell,90-94,1
5925,Sants-Montjuïc,2018,3,13,la Marina de Port,90-94,7
5926,Sants-Montjuïc,2018,3,14,la Font de la Guatlla,90-94,4
5927,Sants-Montjuïc,2018,3,15,Hostafrancs,90-94,5
5928,Sants-Montjuïc,2018,3,16,la Bordeta,90-94,7
5929,Sants-Montjuïc,2018,3,17,Sants - Badal,90-94,10
5930,Sants-Montjuïc,2018,3,18,Sants,90-94,11
5931,Les Corts,2018,4,19,les Corts,90-94,10
5932,Les Corts,2018,4,20,la Maternitat i Sant Ramon,90-94,9
5933,Les Corts,2018,4,21,Pedralbes,90-94,1
5934,Sarrià-Sant Gervasi,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",90-94,0
5935,Sarrià-Sant Gervasi,2018,5,23,Sarrià,90-94,12
5936,Sarrià-Sant Gervasi,2018,5,24,les Tres Torres,90-94,2
5937,Sarrià-Sant Gervasi,2018,5,25,Sant Gervasi - la Bonanova,90-94,6
5938,Sarrià-Sant Gervasi,2018,5,26,Sant Gervasi - Galvany,90-94,9
5939,Sarrià-Sant Gervasi,2018,5,27,el Putxet i el Farró,90-94,11
5940,Gràcia,2018,6,28,Vallcarca i els Penitents,90-94,2
5941,Gràcia,2018,6,29,el Coll,90-94,1
5942,Gràcia,2018,6,30,la Salut,90-94,3
5943,Gràcia,2018,6,31,la Vila de Gràcia,90-94,13
5944,Gràcia,2018,6,32,el Camp d'en Grassot i Gràcia Nova,90-94,11
5945,Horta-Guinardó,2018,7,33,el Baix Guinardó,90-94,5
5946,Horta-Guinardó,2018,7,34,Can Baró,90-94,2
5947,Horta-Guinardó,2018,7,35,el Guinardó,90-94,11
5948,Horta-Guinardó,2018,7,36,la Font d'en Fargues,90-94,4
5949,Horta-Guinardó,2018,7,37,el Carmel,90-94,5
5950,Horta-Guinardó,2018,7,38,la Teixonera,90-94,3
5951,Horta-Guinardó,2018,7,39,Sant Genís dels Agudells,90-94,3
5952,Horta-Guinardó,2018,7,40,Montbau,90-94,2
5953,Horta-Guinardó,2018,7,41,la Vall d'Hebron,90-94,1
5954,Horta-Guinardó,2018,7,42,la Clota,90-94,0
5955,Horta-Guinardó,2018,7,43,Horta,90-94,5
5956,Nou Barris,2018,8,44,Vilapicina i la Torre Llobeta,90-94,12
5957,Nou Barris,2018,8,45,Porta,90-94,8
5958,Nou Barris,2018,8,46,el Turó de la Peira,90-94,12
5959,Nou Barris,2018,8,47,Can Peguera,90-94,0
5960,Nou Barris,2018,8,48,la Guineueta,90-94,2
5961,Nou Barris,2018,8,49,Canyelles,90-94,0
5962,Nou Barris,2018,8,50,les Roquetes,90-94,4
5963,Nou Barris,2018,8,51,Verdun,90-94,4
5964,Nou Barris,2018,8,52,la Prosperitat,90-94,7
5965,Nou Barris,2018,8,53,la Trinitat Nova,90-94,4
5966,Nou Barris,2018,8,54,Torre Baró,90-94,0
5967,Nou Barris,2018,8,55,Ciutat Meridiana,90-94,1
5968,Nou Barris,2018,8,56,Vallbona,90-94,0
5969,Sant Andreu,2018,9,57,la Trinitat Vella,90-94,6
5970,Sant Andreu,2018,9,58,Baró de Viver,90-94,0
5971,Sant Andreu,2018,9,59,el Bon Pastor,90-94,4
5972,Sant Andreu,2018,9,60,Sant Andreu,90-94,13
5973,Sant Andreu,2018,9,61,la Sagrera,90-94,4
5974,Sant Andreu,2018,9,62,el Congrés i els Indians,90-94,7
5975,Sant Andreu,2018,9,63,Navas,90-94,12
5976,Sant Martí,2018,10,64,el Camp de l'Arpa del Clot,90-94,11
5977,Sant Martí,2018,10,65,el Clot,90-94,13
5978,Sant Martí,2018,10,66,el Parc i la Llacuna del Poblenou,90-94,2
5979,Sant Martí,2018,10,67,la Vila Olímpica del Poblenou,90-94,1
5980,Sant Martí,2018,10,68,el Poblenou,90-94,12
5981,Sant Martí,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,90-94,2
5982,Sant Martí,2018,10,70,el Besòs i el Maresme,90-94,11
5983,Sant Martí,2018,10,71,Provençals del Poblenou,90-94,10
5984,Sant Martí,2018,10,72,Sant Martí de Provençals,90-94,8
5985,Sant Martí,2018,10,73,la Verneda i la Pau,90-94,12
5986,Ciutat Vella,2018,1,1,el Raval,95-99,4
5987,Ciutat Vella,2018,1,2,el Barri Gòtic,95-99,0
5988,Ciutat Vella,2018,1,3,la Barceloneta,95-99,1
5989,Ciutat Vella,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",95-99,2
5990,Eixample,2018,2,5,el Fort Pienc,95-99,2
5991,Eixample,2018,2,6,la Sagrada Família,95-99,5
5992,Eixample,2018,2,7,la Dreta de l'Eixample,95-99,4
